ID	Waveform	PeriodMean	PeriodStdDev	PhaseMean	PhaseStdDev	NadirMean	NadirStdDev	Mean	Std_Dev	Max	Min	Max_Amp	FC	IQR_FC	NumBoots	TauMean	TauStdDev	empP	GammaP	GammaBH
lTrend_751	cosine	24.0	0.0	8.0	8.0494551315e-08	16.0	-0.0	18.4581411533	119.040690196	148.355208008	-157.99479875	306.350006759	-0.93898792354	-0.931167415716	25	1.21343800506	0.0	0.000999000999001	0.000999000999001	0.00227798735261
sin_288	cosine	24.0	0.0	16.0	-0.0	8.0	8.0494551315e-08	-2.88394197988	146.222477997	204.497341905	-149.702444287	354.199786192	-1.36602540378	-1.36602540378	25	1.21343800506	0.0	0.000999000999001	0.000999000999001	0.00227798735261
sin_289	cosine	24.0	0.0	16.0	-0.0	8.0	8.0494551315e-08	-0.212594084073	10.7790080374	15.0748265398	-11.0355389424	26.1103654822	-1.36602540378	-1.36602540378	25	1.21343800506	0.0	0.000999000999001	0.000999000999001	0.00227798735261
amped_144	cosine	24.0	0.0	8.0	8.0494551315e-08	0.0	-0.0	-0.223156770366	4.83478177617	5.39932619817	-9.02294228082	14.422268479	-0.598399727065	-0.809685091318	25	1.21343800506	0.0	0.000999000999001	0.000999000999001	0.00227798735261
sin_283	cosine	24.0	0.0	16.0	-0.0	8.0	8.0494551315e-08	-2.04264890108e-15	21.480826649	27.0294474555	-27.0294474555	54.0588949109	-1.0	-1.0	25	1.21343800506	0.0	0.000999000999001	0.000999000999001	0.00227798735261
peak_240	cosine	24.0	0.0	8.0	8.0494551315e-08	16.0	-0.0	-14.6719903887	5.09164350215	-7.1776527458	-18.1959601404	11.0183073946	0.394464083809	0.394464083809	25	1.21343800506	0.0	0.000999000999001	0.000999000999001	0.00227798735261
sin_281	cosine	24.0	0.0	16.0	-0.0	8.0	8.0494551315e-08	-0.0625624055563	3.17205756347	4.43623544742	-3.24754974185	7.68378518927	-1.36602540378	-1.36602540378	25	1.21343800506	0.0	0.000999000999001	0.000999000999001	0.00227798735261
peak_247	cosine	24.0	0.0	0.0	-0.0	8.0	8.0494551315e-08	-27.1023715971	10.6267771485	-13.1897400468	-35.3851226729	22.1953826261	0.372748179191	0.372748179191	25	1.21343800506	0.0	0.000999000999001	0.000999000999001	0.00227798735261
sin_284	cosine	24.0	0.0	8.0	8.0494551315e-08	16.0	-0.0	-0.202572166179	10.2708737965	14.3641827112	-10.5153115538	24.879494265	-1.36602540378	-1.36602540378	25	1.21343800506	0.0	0.000999000999001	0.000999000999001	0.00227798735261
amped_143	cosine	24.0	0.0	16.0	-0.0	8.0	8.0494551315e-08	0.0898440534995	4.45496261258	7.16471910733	-4.82785063664	11.992569744	-1.48403909867	-1.48403909867	25	1.21343800506	0.0	0.000999000999001	0.000999000999001	0.00227798735261
