ID	Waveform	PeriodMean	PeriodStdDev	PhaseMean	PhaseStdDev	NadirMean	NadirStdDev	Mean	Std_Dev	Max	Min	Max_Amp	FC	IQR_FC	NumBoots	TauMean	TauStdDev	empP	GammaP	GammaBH
amped_626	cosine	24.0	0.0	8.0	8.0494551315e-08	16.1349631288	0.755848054419	-5.92610518803	72.7827603622	124.671198891	-113.049280419	237.72047931	-1.10280400219	-0.488727705276	25	1.61628229955	0.168231832763	0.000999000999001	3.8814791049e-06	0.0122998130229
amped_624	cosine	24.0	0.0	4.0	-0.0	12.0	-0.0	6.91291894253	28.5999051298	55.9875084511	-33.3246680203	89.3121764714	-1.68006200143	-1.69526777653	25	1.58398795454	0.204999067519	0.000999000999001	5.79221818668e-06	0.0122998130229
lTrend_440	cosine	24.0	0.0	12.0	-0.0	0.0	-0.0	28.5115580477	94.759457656	178.724026414	-163.083451236	341.80747765	-1.09590534821	-4.24027097844	25	1.5750112028	0.204660267802	0.000999000999001	6.47256428866e-06	0.0122998130229
amped_720	cosine	24.0	0.0	12.0	-0.0	0.0	-0.0	2.84951201651	39.754709768	101.329355524	-41.8869050295	143.216260553	-2.41911775178	-0.569680058283	25	1.56955255761	0.189393926111	0.000999000999001	6.9244482326e-06	0.0122998130229
amped_853	cosine	24.0	0.0	8.0	8.0494551315e-08	17.5608816298	2.00102531468	9.65491671392	87.7011357172	147.876929213	-124.352888102	272.229817315	-1.1891716507	-1.19477798619	25	1.54965633397	0.131825856023	0.000999000999001	8.85282285527e-06	0.0122998130229
amped_17	cosine	24.0	0.0	8.0	8.0494551315e-08	16.0	-0.0	6.0459940423	36.4894590274	68.8619080381	-39.1701001766	108.032008215	-1.75802226003	-1.66218377981	25	1.5461410887	0.208849508897	0.000999000999001	9.24508950233e-06	0.0122998130229
sin_152	cosine	24.0	0.0	4.0	-0.0	12.0	-0.0	0.99566200791	54.8307445086	128.791482933	-88.5871339676	217.378616901	-1.45383959459	-1.68178516232	25	1.53541328699	0.197684113993	0.000999000999001	1.05519657483e-05	0.0122998130229
saw_329	cosine	24.0	0.0	4.0	-0.0	20.0	-0.0	93.6483973571	110.35887694	308.613608	-79.2338098282	387.847417828	-3.89497373241	4.11079372507	25	1.52237212614	0.238310461401	0.000999000999001	1.23895016219e-05	0.0122998130229
amped_823	cosine	24.0	0.0	0.0	-0.0	16.0	-0.0	6.8078005325	19.7747448681	31.9734562536	-31.4844554077	63.4579116613	-1.01553150085	-1.74792177389	25	1.51521342938	0.246049836254	0.000999000999001	1.35296179597e-05	0.0122998130229
saw_243	cosine	24.0	0.0	3.86503687117	0.755848054419	12.0	-0.0	161.703643557	126.788961162	344.351600406	-80.9010979704	425.252698377	-4.2564515074	1.9274520262	25	1.50797766901	0.218124205578	0.000999000999001	1.47876630084e-05	0.0122998130229
