pVal	phase	peak.shape	period
9930021J03Rik	0.55724093820592	24	10	24
9930104L06Rik	0.64767492606636	22	8	24
a	0.910463225273474	14	14	24
A130010J15Rik	0.329339802841226	18	10	24
A1cf	0.000645383945072954	4	16	24
A230050P20Rik	1.01388237475812e-05	10	10	24
A2m	0.925085072838848	22	14	24
A2ml1	0.0429501071319372	20	8	24
A330008L17Rik	0.846557800799697	12	8	24
A430005L14Rik	0.00946594721127319	4	10	24
A430033K04Rik	0.874784656644556	4	16	24
A430093F15Rik	0.887643719129524	16	12	24
A4galt	0.846865997389943	16	10	24
A530016L24Rik	0.843542661506116	24	10	24
A530021J07Rik	0.845876723247008	24	20	24
A530053G22Rik	0.00636909828362394	18	10	24
A630001G21Rik	0.860851902698391	2	10	24
A630023P12Rik	0.969966895140939	6	12	24
A630038E17Rik	0.963029138887141	4	14	24
A630052C17Rik	0.803653885773562	8	10	24
A730020M07Rik	0.424390369426989	4	16	24
A730089K16Rik	0.868377499865366	4	6	24
A830005F24Rik	0.0308077814258265	22	16	24
A930012O16Rik	0.960994852183887	24	20	24
A930018P22Rik	0.889186859670175	22	12	24
A930024E05Rik	0.781779521377316	24	20	24
AA986860	0.0257674905983342	24	12	24
Aaas	0.000233970570185295	14	10	24
Aacs	2.78767241894333e-05	2	10	24
Aadac	0.0407179329585722	4	6	24
Aadat	0.974166779712227	14	12	24
Aagab	0.00334181082782738	12	8	24
Aamdc	0.000115608017820098	22	12	24
Aamp	0.00122541255393599	14	18	24
Aanat	0.352992573516429	22	12	24
Aar2	0.168535142184158	20	4	24
Aard	0.650107943478968	22	10	24
Aars2	0.673984711713046	24	10	24
Aarsd1	0.909527520060078	4	8	24
Aasdh	5.41492586701771e-06	10	10	24
Aasdhppt	0.00869200196707835	8	8	24
Aass	0.908305511891472	4	20	24
Aatf	0.00935625705155473	16	12	24
AB124611	0.610102842305673	10	18	24
Abat	1.17035793069391e-05	14	8	24
Abca1	0.916882871355182	10	6	24
Abca12	0.222825917784485	24	10	24
Abca13	0.900014248226228	24	14	24
Abca14	0.889141753601501	24	10	24
Abca2	0.14839073353967	10	8	24
Abca3	0.203294429623898	12	10	24
Abca4	0.58163250937619	8	12	24
Abca5	0.490044864302062	8	10	24
Abca6	0.102671845643823	22	12	24
Abca7	0.810818393617772	24	14	24
Abca9	0.022355143171874	8	4	24
Abcb10	0.557663124944994	2	20	24
Abcb11	1.1180743582034e-09	12	10	24
Abcb6	0.321404264119514	20	10	24
Abcb9	0.690748481728617	24	14	24
Abcc1	0.907832593866053	8	10	24
Abcc10	0.412012981104261	16	10	24
Abcc12	0.82611636665494	24	6	24
Abcc2	3.78299055864905e-05	18	6	24
Abcc3	0.384558832240058	16	6	24
Abcc5	0.846557800799697	24	10	24
Abcc6	0.0216751674943334	16	6	24
Abcc9	0.900536710628289	10	14	24
Abcd1	0.301747489999016	14	14	24
Abcd2	9.1621127886604e-09	18	16	24
Abcd3	0.0719135328541008	4	20	24
Abcd4	0.373281037786126	4	8	24
Abce1	0.0149408621742874	22	18	24
Abcf1	0.110328423445981	20	12	24
Abcf2	0.0475108573654178	20	18	24
Abcf3	0.775613285536895	24	14	24
Abcg1	0.976108207397944	24	10	24
Abcg2	0.0362719019476199	22	18	24
Abcg3	0.721859050210478	22	20	24
Abcg4	0.115307249336295	24	8	24
Abcg5	3.00009879257043e-10	20	12	24
Abcg8	9.71064511055338e-11	16	8	24
Abhd1	0.273310037941334	4	14	24
Abhd10	0.00839096019471045	14	12	24
Abhd11	0.454503846428819	12	8	24
Abhd12	0.384115078615129	14	18	24
Abhd13	4.08471236951714e-05	20	12	24
Abhd14a	4.77341167627282e-05	4	18	24
Abhd15	0.00104450950590643	20	4	24
Abhd16a	0.00041126601554261	16	12	24
Abhd16b	0.00278996440897342	20	8	24
Abhd17a	0.000222416467953922	22	10	24
Abhd17b	0.00156404027799944	18	18	24
Abhd17c	0.000232527211457943	14	8	24
Abhd2	0.278223553381884	22	14	24
Abhd3	0.760920396617868	24	20	24
Abhd4	7.11243086333518e-06	14	8	24
Abhd5	0.00128091357529726	6	10	24
Abhd6	3.37108226728334e-10	20	18	24
Abhd8	0.0950485987029834	2	10	24
Abi2	0.223166778671103	16	8	24
Abi3	0.286327152024074	24	14	24
Abi3bp	0.964963730056987	6	18	24
Abl1	0.192027353078275	18	10	24
Ablim1	1.69165249111338e-05	2	20	24
Ablim2	0.237209480362711	24	10	24
Ablim3	0.0272315525641487	4	12	24
Abo	0.97726475590784	20	14	24
Abr	0.889008903767008	22	18	24
Abra	0.863089253794527	20	12	24
Abraxas1	0.481197887486629	12	16	24
Abraxas2	0.0679853398285968	10	4	24
Abtb1	0.000172230295875597	14	10	24
Acaa2	0.00414649217675586	4	6	24
Acaca	0.50919888937334	2	12	24
Acacb	0.00047014581269303	2	20	24
Acad11	2.35514695062024e-05	20	12	24
Acad8	0.000351826321463159	14	10	24
Acad9	0.29446262354361	10	14	24
Acadl	0.00830993594654744	18	16	24
Acadm	0.00610958246696038	16	14	24
Acads	0.815446805199739	20	4	24
Acadsb	0.829222955777652	16	10	24
Acadvl	0.951665632968469	16	8	24
Acan	0.865892567240768	24	20	24
Acap1	0.44397331878936	24	10	24
Acap3	0.604453741913954	24	8	24
Acat1	0.239253175453453	18	6	24
Acbd3	0.0328370597237086	8	4	24
Acbd4	0.0331281426902132	10	10	24
Acbd5	0.0333254578734985	10	14	24
Acbd6	0.0127282160598114	14	18	24
Accs	0.155251363352133	16	12	24
Acd	0.00382066020530917	14	14	24
Ace2	0.069508447590361	22	14	24
Acer1	0.3683330516612	18	16	24
Acer2	0.920224354607475	6	12	24
Acer3	0.00270889628095095	4	12	24
Acin1	0.608348291200273	10	14	24
Ackr1	0.837065537175299	22	18	24
Ackr2	0.127172539990213	4	14	24
Ackr3	0.014508760779048	12	8	24
Ackr4	0.130661237694241	18	12	24
Acly	3.62245852524611e-05	2	20	24
Aco1	0.169722846880605	8	4	24
Aco2	0.00284176345956251	20	16	24
Acot11	0.594586827855247	24	4	24
Acot12	0.000108810810489935	18	14	24
Acot13	0.00011712917594931	22	12	24
Acot2	0.121615353232329	18	20	24
Acot3	1.55601493282493e-07	18	18	24
Acot4	2.23997936967888e-06	22	12	24
Acot5	0.831958421325918	22	16	24
Acot6	0.194626553152275	22	20	24
Acot7	0.0368086924226799	2	12	24
Acot8	0.790128951585062	14	16	24
Acox1	0.00458734077369098	16	4	24
Acox2	9.13093134673772e-07	12	10	24
Acox3	0.746548450408962	14	18	24
Acp1	0.0658288858377974	24	10	24
Acp2	0.000151116586342686	10	8	24
Acp5	0.742423113524148	14	10	24
Acp6	0.00329689627493222	14	10	24
Acp7	0.705985147032858	24	10	24
Acpp	0.0477294386656285	16	4	24
Acr	0.109240226288134	24	10	24
Acrbp	0.0174755449824443	4	10	24
Acrv1	0.863356397297576	16	12	24
Acsbg1	0.867913981768895	20	18	24
Acsf2	0.00668846481208267	16	12	24
Acsl1	0.146800277845812	2	18	24
Acsl4	1.0581815694434e-07	2	14	24
Acsl5	1.13546719962608e-05	4	20	24
Acsl6	0.858640713140384	24	10	24
Acsm1	0.075674695311915	12	12	24
Acsm2	0.819179887816846	8	20	24
Acsm5	0.00011179192858555	18	6	24
Acss1	0.0302403049260244	22	14	24
Acta1	0.892399482564465	2	14	24
Actb	7.94862947581714e-05	8	14	24
Actg2	0.191493599422453	14	20	24
Actl11	0.849095208942772	24	12	24
Actl6a	0.134278666496577	10	4	24
Actl6b	0.126066497927843	24	12	24
Actl7a	0.0550487299146231	24	10	24
Actl7b	0.0137440222312651	24	10	24
Actl9	0.913206576108566	24	10	24
Actn1	0.000249889002104144	18	10	24
Actn2	0.948291581249926	12	6	24
Actn3	0.851527134183607	24	10	24
Actn4	0.00208953916162093	10	12	24
Actr1a	0.0719855521739535	10	12	24
Actr1b	0.176432851748052	20	10	24
Actr2	0.882615021814218	6	20	24
Actr6	0.000188367957309259	22	12	24
Actrt1	0.521462550698901	4	4	24
Actrt2	0.52823240183602	24	10	24
Actrt3	0.0369831300791264	24	10	24
Acvr1	0.462611350597663	18	4	24
Acvr1b	0.0208978335303452	18	4	24
Acvr2a	0.394052340780234	20	4	24
Acvr2b	0.20801997275094	20	14	24
Acvrl1	0.818702912511167	20	12	24
Acy1	3.50195697256013e-07	2	8	24
Acy3	0.00497530813738675	18	12	24
Acyp1	0.00153330143865021	6	10	24
Acyp2	0.00269032282293866	18	8	24
Ada	0.908752250636191	6	10	24
Adad1	0.888827571691038	22	4	24
Adal	0.0262790153456153	4	12	24
Adam10	0.454764800032469	2	16	24
Adam15	0.949642183916518	24	10	24
Adam1a	0.345780894451938	14	14	24
Adam1b	0.30236578181031	22	20	24
Adam2	0.0207025200972836	22	14	24
Adam21	0.964963730056987	24	10	24
Adam22	0.084401634253645	24	10	24
Adam23	0.144578721416812	8	8	24
Adam24	0.958567036049453	22	10	24
Adam26a	0.0983438942630925	16	20	24
Adam28	0.914915511850136	8	12	24
Adam3	0.880762655679464	6	12	24
Adam32	0.899558205122133	8	8	24
Adam33	0.73610349561311	6	8	24
Adam6a	0.599940192890946	4	14	24
Adam6b	0.0699320989461752	12	8	24
Adam7	0.287275581955684	16	18	24
Adam8	0.397541873369213	24	10	24
Adam9	0.953224223559355	14	10	24
Adamdec1	0.0513347615329585	22	6	24
Adamts1	0.0232750302728922	2	16	24
Adamts10	0.285043757681691	22	10	24
Adamts12	0.806500459764671	6	12	24
Adamts16	0.0143154793993076	22	12	24
Adamts18	0.0946483689205354	22	16	24
Adamts19	0.0432542317120411	22	12	24
Adamts20	0.972142031033824	4	4	24
Adamts4	0.870973192143789	24	12	24
Adamts5	0.326873631029313	24	10	24
Adamts7	0.695063615258465	16	10	24
Adamts8	0.95930862079447	16	10	24
Adamtsl1	0.905184985042557	24	20	24
Adamtsl2	0.55130047233982	2	10	24
Adamtsl4	0.9100145340069	24	4	24
Adamtsl5	0.826760962161594	24	10	24
Adap1	0.828396557210343	24	10	24
Adap2	0.0429545476673136	4	20	24
Adar	0.0558164510538504	10	12	24
Adarb1	0.945469513288159	22	16	24
Adarb2	0.711284361684	22	10	24
Adat1	0.189078649380642	22	16	24
Adat2	0.0548094533119456	12	14	24
Adck1	0.0387968082447404	10	12	24
Adck2	0.869826130297849	2	12	24
Adck5	2.06797726659444e-07	10	12	24
Adcy10	0.87164668268619	16	12	24
Adcy3	0.888710150923644	24	10	24
Adcy4	0.159166709752642	16	14	24
Adcy5	0.874686460194413	24	4	24
Adcy6	0.000151116586342686	16	16	24
Adcy7	0.863594803612286	16	12	24
Adcy8	0.686973540897301	6	4	24
Adcy9	4.70350271420382e-05	14	10	24
Adcyap1	0.917686610340137	22	12	24
Adcyap1r1	0.0846625506212396	24	10	24
Add2	0.26993768325892	24	12	24
Add3	0.916561753422457	2	8	24
Adgb	0.480143848268912	12	6	24
Adgra1	0.00333394005330224	24	10	24
Adgra2	0.888140590659969	2	14	24
Adgrb1	0.134170190563214	6	4	24
Adgrb2	0.130380224656085	24	6	24
Adgre1	0.932116533769679	20	20	24
Adgre4	0.972879628748008	22	4	24
Adgrf1	0.178286598198711	10	12	24
Adgrf4	0.873291205035477	24	14	24
Adgrg1	0.474300615904719	4	10	24
Adgrg2	0.000285861614169816	18	12	24
Adgrg3	0.0012971276711871	12	10	24
Adgrg6	0.923628992915375	16	10	24
Adgrl1	0.586334641032987	18	20	24
Adgrl2	0.000203239111833674	10	12	24
Adgrl3	0.91434654485097	2	8	24
Adgrl4	0.113512042967873	4	8	24
Adgrv1	3.0590233867609e-06	20	10	24
Adh1	1.39834653264957e-07	2	8	24
Adh4	2.70746293350885e-06	12	12	24
Adh5	0.16748563603031	4	6	24
Adh7	0.0295316876402831	24	12	24
Adhfe1	0.934042195320904	16	20	24
Adi1	0.105193491957122	14	20	24
Adig	0.0059453020551846	20	12	24
Adipoq	0.970658523424436	12	16	24
Adipor1	0.44397331878936	20	12	24
Adipor2	7.90261644132944e-05	2	20	24
Adm	0.0954526249119614	6	10	24
Adm2	0.94205401590706	24	10	24
Adnp2	0.181245145598522	4	14	24
Ado	0.0171912355208702	10	6	24
Adora1	7.00512665295324e-08	16	14	24
Adora2a	0.000235773523435877	24	10	24
Adora2b	0.421132622334934	22	16	24
Adpgk	0.954647629845118	20	18	24
Adprh	3.79736114713233e-05	4	18	24
Adprhl1	0.893740062648372	24	10	24
Adprhl2	0.0169831188034476	10	14	24
Adprm	9.77769768214099e-06	14	10	24
Adra1a	0.835107234891055	16	4	24
Adra1b	0.00427097244447092	2	20	24
Adra2a	0.949994944864426	24	8	24
Adra2b	0.927507260645774	8	20	24
Adra2c	0.0188453787318356	24	10	24
Adrb1	0.0987447612823673	18	10	24
Adrb3	0.403597437621451	6	16	24
Adsl	0.695063615258465	12	8	24
Adss	0.000864939273084733	22	18	24
Adssl1	0.0617019018633887	18	10	24
Adtrp	0.00679210400963681	22	12	24
Aebp1	0.866861907364765	24	10	24
AF366264	0.94196729312421	6	20	24
Afap1	0.956702909997339	24	10	24
Afap1l1	0.0945226769228128	22	14	24
Afap1l2	0.0501800066556098	8	10	24
Aff1	0.0300493913209935	12	14	24
Aff2	0.888710150923644	24	12	24
Aff3	0.274451102719192	24	10	24
Aff4	0.0955762941060308	16	8	24
Afg1l	0.000892195222250745	2	14	24
Afg3l1	0.515384064709109	14	10	24
Afg3l2	0.000857880021394947	18	14	24
Afm	0.117541632937288	22	20	24
Afmid	0.000140359034927869	4	10	24
Afp	0.383760939726758	10	20	24
Aftph	0.872338442771814	10	14	24
Aga	0.368787984394011	4	4	24
Agap1	0.0239366227668005	24	20	24
Agbl3	0.91489153754117	22	18	24
Agbl5	0.0130249102448271	18	8	24
Ager	0.744021655733674	16	20	24
Agfg1	0.119077308025267	20	4	24
Agfg2	5.132132312811e-05	10	14	24
Aggf1	0.0541557887783646	10	4	24
Agmo	1.7078448831662e-05	24	10	24
Ago2	0.29324163648433	20	12	24
Ago4	0.000572726302051615	8	14	24
Agpat1	0.0806237963463399	22	14	24
Agpat4	0.914638175020404	8	10	24
Agpat5	0.76964175497364	24	18	24
Agps	0.811055595948687	24	10	24
Agr2	0.0271855451154062	16	16	24
Agr3	0.902606203134008	10	10	24
Agrn	0.725565928644303	10	14	24
Agrp	0.32934132326303	14	20	24
Agt	0.976512209938376	14	10	24
Agtr1a	3.54449896099493e-05	14	8	24
Agtr1b	0.0113477438050443	4	4	24
Agxt	5.35218642130727e-09	12	12	24
Ahctf1	1.4887247148903e-06	4	12	24
Ahcyl1	0.224870902159014	2	20	24
Ahcyl2	0.000117463043051653	10	6	24
Ahdc1	0.850404726482937	22	20	24
Ahi1	0.030539316797856	22	20	24
Ahnak	0.000962186092507306	4	12	24
Ahr	0.0274131971305243	18	4	24
Ahrr	0.518555356130425	24	8	24
Ahsa1	1.28574533231161e-05	24	16	24
Ahsa2	4.13595453318888e-07	2	14	24
Ahsg	0.0400248721880816	14	16	24
AI413582	0.0720922015348703	14	6	24
AI467606	0.142834842283744	8	20	24
AI504432	0.938603076018725	22	10	24
AI597479	0.900431040446025	12	12	24
AI661453	0.118391568633647	2	20	24
AI837181	0.940860378086884	2	18	24
AI854703	0.174875332649874	6	4	24
AI987944	0.235786965370617	20	12	24
Aicda	0.50919888937334	22	20	24
Aif1	0.342628355193143	20	14	24
Aif1l	0.046269023422292	22	20	24
Aifm1	0.0128516616587249	18	4	24
Aifm2	0.0090824120545978	20	16	24
Aifm3	0.00018341090580112	16	12	24
Aig1	0.0099167066022862	14	10	24
Aim2	0.893740062648372	16	12	24
Aimp1	0.00236257264742028	22	4	24
Aimp2	0.0472270235217798	2	14	24
Aip	0.00567528561886652	6	10	24
Aipl1	0.975526129596315	8	10	24
Aire	0.705985147032858	24	10	24
Airn	0.608372975815385	12	16	24
Ajm1	0.416556972154756	24	10	24
Ajuba	0.00618544945992063	2	14	24
Ak1	0.273668015019302	24	10	24
Ak2	9.39030800654012e-09	18	14	24
Ak3	0.0917370528800545	2	10	24
Ak4	8.47750834804991e-10	22	12	24
Ak5	0.573390658867244	24	10	24
Akap1	0.86189584999034	10	12	24
Akap10	0.0217162396499859	6	20	24
Akap12	0.95087911689774	8	16	24
Akap3	0.0143832790792309	24	10	24
Akap4	0.205113631253194	18	18	24
Akap6	0.833567845315289	22	4	24
Akap8	0.01101637734853	20	4	24
Akap8l	0.529469883983291	12	12	24
Akap9	0.114983538646072	18	4	24
Akip1	0.000857525162431445	18	8	24
Akna	0.524988400153075	6	4	24
Aknad1	0.563422779035271	20	20	24
Aknaos	0.0502882509275867	24	8	24
Akp3	0.856642054066324	10	10	24
Akr1a1	0.0362462191447818	14	18	24
Akr1b10	0.76379833406001	2	16	24
Akr1b7	0.000167493598425505	2	6	24
Akr1b8	0.424070908290112	2	10	24
Akr1c14	0.00128276354413461	24	10	24
Akr1c18	0.55724093820592	24	10	24
Akr1c20	0.000484121634788333	4	12	24
Akr1c21	0.792898561090937	24	10	24
Akr1c6	0.00431498372376927	20	6	24
Akr1cl	0.0111288790066561	20	16	24
Akr1e1	0.111350475488627	24	20	24
Akr7a5	0.289482902570231	16	12	24
Akt1	0.00208953916162093	20	12	24
Akt3	0.826760962161594	22	12	24
Aktip	0.542642966905674	4	4	24
Alad	0.572477950747751	20	10	24
Alas1	1.79474954348106e-07	20	16	24
Alas2	0.557113432408374	14	12	24
Alb	0.669892672418167	22	16	24
Aldh16a1	0.310070909677053	12	12	24
Aldh18a1	0.402499889180416	10	4	24
Aldh1a2	0.776065156879117	16	14	24
Aldh1a3	0.00129942281094155	24	10	24
Aldh1b1	0.849678369128141	14	16	24
Aldh1l1	0.0227455461360289	2	16	24
Aldh1l2	0.529469883983291	6	4	24
Aldh2	0.019020976792968	18	4	24
Aldh3a1	0.549862588191688	18	18	24
Aldh3a2	0.000666370672277717	18	16	24
Aldh3b1	0.931815435760027	6	4	24
