pVal	phase	peak.shape	period
Acp5	0.00314301568297417	2	14	24
Acp6	2.28768005705319e-05	12	12	24
Acp7	0.0477825549056037	8	10	24
Acpp	1.55839377620866e-05	12	8	24
Acr	0.000224349746807567	24	10	24
Acrbp	0.0713770956520346	16	12	24
Acrv1	0.00140884270991091	24	10	24
Acsbg1	0.0391294815256902	6	8	24
Acsf2	0.0276759288079416	16	4	24
Acsl1	0.00015392988601406	4	12	24
Acsl4	2.19391211247457e-08	2	14	24
Acsl5	7.41770666714754e-08	8	14	24
Acsl6	1.79947480676755e-06	20	14	24
Acsm1	0.000525784357071501	16	4	24
Acsm2	0.0608571551669915	6	12	24
Acsm5	1.20602633697534e-06	16	8	24
Acss1	0.000585624786325778	24	10	24
Acta1	0.0534710407563317	22	16	24
Actb	1.26936640994017e-08	6	18	24
Actg2	0.00404236302418232	4	14	24
Actl11	0.0065368995095635	24	10	24
Actl6a	4.50705671386506e-05	18	6	24
Actl6b	0.00587201111383249	24	20	24
Actl7a	0.00538548619792769	24	12	24
Actl7b	0.00587637160603702	22	16	24
Actl9	0.00282584842813374	6	4	24
Actn1	0.000613972697173935	18	8	24
Actn2	0.00232820379506567	22	20	24
Actn3	0.00127823749662828	24	6	24
Actn4	7.50779856291111e-07	4	16	24
Actr1a	0.00685364082963444	20	12	24
Actr1b	0.0332100813225079	12	16	24
Actr2	0.0127329095876849	14	14	24
Actr6	4.56917300601505e-06	20	14	24
Actrt1	0.0477825549056037	20	14	24
Actrt2	4.77138260319705e-05	24	16	24
Actrt3	0.00126677987260922	22	20	24
Acvr1	0.0023131077032347	12	8	24
Acvr1b	0.000200605040378177	16	4	24
Acvr2a	0.00106058472124402	18	14	24
Acvr2b	0.00042406109521609	16	12	24
Acvrl1	0.0316751684993404	24	20	24
Acy1	9.61139305856105e-08	24	8	24
Acy3	0.00042406109521609	16	12	24
Acyp1	0.000200605040378177	20	20	24
Acyp2	0.00538548619792769	20	12	24
Ada	0.0204812884823831	12	12	24
Adad1	0.00492194794004719	8	4	24
Adal	0.000525784357071501	20	20	24
Adam10	0.00685364082963444	4	12	24
Adam15	0.0156829201553824	24	10	24
Adam1a	0.00203082803220984	2	6	24
Adam1b	1.66592668069429e-05	22	14	24
Adam2	0.000585624786325778	24	14	24
Adam21	0.0440434687300183	20	18	24
Adam22	0.00515963831672148	24	10	24
Adam23	0.0241941413379897	22	18	24
Adam24	0.0591507992678942	24	4	24
Adam26a	0.0127329095876849	8	14	24
Adam28	0.0156829201553824	24	10	24
Adam3	0.0191874578257949	24	14	24
Adam32	0.00373701331130973	10	8	24
Adam33	0.00282584842813374	24	20	24
Adam6a	0.136450485418528	4	16	24
Adam6b	0.000824361407900452	24	4	24
Adam7	0.0403092182580168	24	10	24
Adam8	0.0191874578257949	24	14	24
Adam9	0.0660164030157537	18	6	24
Adamdec1	0.0403092182580168	22	10	24
Adamts1	0.00822172812572888	6	14	24
Adamts10	0.0515718184480266	6	12	24
Adamts12	0.0403092182580168	24	10	24
Adamts16	0.0127329095876849	24	10	24
Adamts18	0.000224349746807567	24	10	24
Adamts19	0.00249245407649783	18	12	24
Adamts20	0.0180760885950999	18	20	24
Adamts4	0.0477825549056037	24	14	24
Adamts5	0.04106938985088	6	20	24
Adamts7	0.0233214894964676	16	10	24
Adamts8	7.12679810282996e-06	20	14	24
Adamtsl1	0.00011974323204924	22	20	24
Adamtsl2	0.0434321956320731	16	12	24
Adamtsl4	0.0363461918828894	24	12	24
Adamtsl5	5.42737444576864e-05	24	10	24
Adap1	0.00822172812572888	24	10	24
Adap2	0.0337984986564103	10	14	24
Adar	1.79947480676755e-06	10	10	24
Adarb1	0.00697674942243268	24	4	24
Adarb2	0.00515963831672148	24	10	24
Adat1	0.000305569945879247	6	12	24
Adat2	0.0065368995095635	18	10	24
Adck1	0.00185585037099089	10	10	24
Adck2	0.0249623967301128	16	12	24
Adck5	8.77609072367103e-12	10	10	24
Adcy10	0.119707756943103	24	18	24
Adcy3	0.0155706875249889	22	20	24
Adcy4	0.0127329095876849	2	10	24
Adcy5	0.00242480051529628	24	10	24
Adcy6	4.60324540388952e-07	16	8	24
Adcy7	0.036128515962622	14	20	24
Adcy8	0.0071000762872271	6	6	24
Adcy9	2.30789849076513e-07	14	10	24
Adcyap1	0.117384978185782	12	14	24
Adcyap1r1	0.0102673954355504	24	10	24
Add2	0.00973108352008835	22	20	24
Add3	0.0391294815256902	18	16	24
Adgb	0.00515963831672148	10	14	24
Adgra1	0.000791584783283439	24	14	24
Adgra2	0.0204812884823831	2	12	24
Adgrb1	0.0233214894964676	8	10	24
