pVal	phase	peak.shape	period
Akap8	0.00187589764678362	16	12	24
Akap8l	4.08471236951714e-05	14	8	24
Akap9	0.00797676730486454	16	6	24
Akip1	0.00194936403157324	12	10	24
Akna	0.918598910933091	4	20	24
Aknad1	0.0915244114409039	22	10	24
Aknaos	0.123403803726777	18	14	24
Akp3	0.846877688390648	18	10	24
Akr1a1	0.168745234201734	14	14	24
Akr1b10	0.95087911689774	4	6	24
Akr1b7	0.898078379351281	18	20	24
Akr1b8	0.189174656731318	4	14	24
Akr1c14	1.15790616715827e-06	18	18	24
Akr1c18	0.93147018752484	18	10	24
Akr1c20	7.65524812393869e-05	2	10	24
Akr1c21	0.205919046813949	18	18	24
Akr1c6	0.00129942281094155	18	10	24
Akr1cl	0.211709499237519	18	10	24
Akr1e1	0.000876172250657262	4	18	24
Akr7a5	0.0588867660745226	8	12	24
Akt1	7.56078081895349e-11	20	14	24
Akt3	0.0169865779551455	2	8	24
Aktip	4.70219463686085e-05	4	14	24
Alad	0.000762222160797193	18	18	24
Alas1	2.97744942978061e-06	20	14	24
Alas2	0.00735477089522015	10	8	24
