pVal	phase	peak.shape	period
Creb5	0.914395266284491	12	4	24
Crebl2	0.891171812988516	16	20	24
Crebrf	0.787564752990127	12	16	24
Crebzf	0.099857067035942	8	12	24
Creg1	0.0655498673818174	8	20	24
Creg2	0.0552583499214339	24	8	24
Creld1	0.019767832573697	4	12	24
Creld2	0.206882285987516	8	4	24
Crem	0.118618238314095	4	8	24
Crh	0.948583248753201	4	12	24
Crhbp	0.93016788782305	4	20	24
Crhr1	0.00485767295277792	20	12	24
Crhr2	0.792948619226838	20	20	24
Crip2	0.000483234212711161	8	8	24
Crip3	0.0224510750775174	20	16	24
Cript	0.934062516783	20	4	24
Crisp1	0.406603974991105	8	16	24
Crisp2	0.912250292278758	20	16	24
Crispld1	0.853691607787323	24	16	24
Crispld2	0.732822090672377	20	16	24
Crk	0.0436005997329712	16	12	24
Crkl	0.0577339500838713	16	16	24
Crlf3	0.861858384588014	16	8	24
Crls1	0.964386815339898	24	12	24
Crmp1	0.000927894168784573	20	20	24
Crnkl1	0.00304671222363218	8	12	24
Crocc	0.527373218793948	20	20	24
Crot	5.12293125853557e-05	8	12	24
Crp	0.272158745957339	8	8	24
Crppa	0.0112255375387587	8	20	24
Crtam	0.947418526985708	4	20	24
Crtap	0.00268110675679632	4	12	24
Crtc1	0.557017773937207	8	8	24
Crtc2	0.0926820176553313	12	8	24
Crtc3	0.00155746454531592	4	16	24
Crx	0.00506887612463783	4	4	24
Cry1	7.00027873837158e-06	24	12	24
Cryaa	0.915892998676509	16	20	24
Cryab	0.720281604229147	4	4	24
Cryba1	0.874026929435918	24	20	24
Cryba2	0.792948619226838	24	4	24
Crybb1	0.303124078686525	4	8	24
Crybb2	0.186194057388764	4	4	24
Crybb3	0.861858384588014	4	4	24
Crybg1	0.0910796523153561	12	16	24
Crybg3	0.0597659937297268	20	16	24
Cryga	0.136079372978669	20	20	24
Crygb	0.456125146139379	20	4	24
Crygd	0.367805675656297	24	8	24
Crygn	0.859917258727593	20	12	24
Crygs	0.682953286229858	4	8	24
Cryl1	0.0233865365390806	12	16	24
Crym	0.929626789309559	12	4	24
Cryz	0.0344045694803204	12	20	24
Cryzl1	0.0205585458766449	8	12	24
Cs	0.011180189216955	12	4	24
Csad	0.0352960824363632	24	12	24
Csdc2	0.368125567181675	4	12	24
Csde1	0.293947316400933	8	12	24
Cse1l	0.328900778049162	16	8	24
Csf1	0.00392524720529781	20	16	24
Csf1r	0.687933806982074	4	12	24
Csf2	0.934062516783	4	20	24
Csf3	0.0756344623636354	20	20	24
Csf3r	0.577059929853098	4	8	24
Csgalnact1	0.898093133070531	16	20	24
Csgalnact2	0.725378494545417	8	12	24
Csk	0.981122897841243	12	4	24
Csl	0.725378494545417	24	16	24
Csmd1	0.933786828037557	4	4	24
Csn1s1	0.732822090672377	12	8	24
Csn1s2a	0.183973052745191	8	12	24
Csn1s2b	0.278912299428997	24	4	24
Csn2	0.0510077076197851	4	16	24
Csn3	0.0538850200782799	20	8	24
Csnk1a1	0.110437670154502	8	20	24
Csnk1d	0.0523207196795654	8	12	24
Csnk1e	0.456125146139379	20	8	24
Csnk1g1	0.00168725325742557	12	8	24
Csnk1g2	0.0074836916925058	12	12	24
Csnk1g3	0.000132499703485318	16	16	24
Csnk2a1	0.000259646702295964	8	12	24
Csnk2a2	0.0558094850810756	12	8	24
Csnk2b	0.0481946491807723	16	12	24
Cspg4	0.788155019263494	20	16	24
Cspg5	0.687933806982074	4	4	24
Cspp1	0.103441142993758	12	8	24
Csrnp1	0.0014014876228708	16	16	24
Csrnp2	0.349758552330605	16	16	24
Csrnp3	0.118618238314095	24	8	24
Csrp2	0.0372716169370137	16	20	24
Csrp3	0.0766928264961823	24	20	24
Cst10	0.951119652471759	8	20	24
Cst11	0.885344365502988	20	20	24
Cst12	0.150973370684712	24	8	24
Cst13	0.0500360900726885	12	8	24
Cst3	0.0944529727714804	8	4	24
Cst6	0.528632412817892	20	8	24
Cst8	0.785419342151987	12	12	24
Cst9	0.362336089643308	4	12	24
Cstad	0.462298581812637	8	8	24
Cstb	0.677673291651841	20	12	24
Cstdc1	0.947136758718211	24	12	24
Cstdc2	0.886936270735144	8	20	24
Cstf1	0.903962452769447	16	16	24
Cstf2	0.0731133136181809	16	20	24
Cstf2t	0.000483234212711161	8	8	24
Cstf3	0.859917258727593	4	8	24
Ctag2	0.0481453716066149	20	20	24
Ctbp1	0.20525631576272	16	12	24
Ctbp2	0.724672179286616	20	4	24
Ctbs	0.000504244395872516	12	16	24
Ctc1	0.0017521476134804	12	8	24
Ctcf	0.0523207196795654	8	12	24
Ctdnep1	0.370042688972525	16	8	24
Ctdsp1	0.0436005997329712	12	12	24
Ctdspl2	0.0202028685720027	16	4	24
Ctf1	0.967228496537721	20	16	24
Cth	0.0963892983615446	8	8	24
Ctif	0.00948855963537457	16	16	24
Ctnna1	0.0205585458766449	8	12	24
Ctnna3	0.00094694679660881	20	12	24
Ctnnal1	0.0705921648727264	16	4	24
Ctnnbip1	0.929626789309559	16	16	24
Ctnnbl1	0.871625044826851	8	20	24
Ctnnd1	0.000238009477104634	8	12	24
Ctns	0.456125146139379	12	16	24
Ctps	0.156681219151763	16	16	24
Ctps2	0.0218002998664856	12	8	24
Ctr9	0.483585663030278	8	12	24
Ctrb1	0.0401386643937071	16	20	24
Ctrl	0.0500482895338789	16	12	24
Cts6	0.162084019812169	4	8	24
Cts7	0.173097132640704	20	16	24
Cts8	0.577059929853098	12	16	24
Ctsa	0.163220657754283	12	4	24
Ctsb	0.0017521476134804	24	16	24
Ctsc	0.000124414044850149	8	8	24
Ctsd	0.362336089643308	20	12	24
Ctse	0.43947768232829	20	16	24
Ctsf	0.935133571830463	24	4	24
Ctsg	0.953052556992902	24	8	24
Ctsh	0.677673291651841	16	12	24
Ctsj	0.725378494545417	20	16	24
Ctsk	0.78350762235274	4	8	24
Ctsl	0.0191842638825073	8	8	24
Ctsll3	0.101199613683729	4	20	24
Ctso	0.903755304074835	12	16	24
Ctsq	0.195396022738602	4	8	24
Ctsr	0.158123383994985	4	16	24
Ctss	0.0186488017587718	8	4	24
Ctsw	0.868156695301513	20	20	24
Ctsz	0.780381186996355	12	4	24
Cttnbp2nl	0.932232670834816	16	8	24
Ctu1	0.362336089643308	16	16	24
Ctu2	0.100096579067758	16	16	24
Ctxn1	0.0233865365390806	20	16	24
Cuedc2	0.0999931048939661	20	8	24
Cul1	4.90019511686011e-05	8	12	24
Cul2	0.751284436716879	8	8	24
Cul3	0.0233865365390806	12	8	24
Cul4a	0.00268110675679632	16	12	24
Cul4b	0.0202028685720027	8	20	24
Cul5	0.032706320488034	12	16	24
Cul7	0.00785049441059562	4	12	24
Cul9	0.63724263937602	16	4	24
Cuta	0.00418441518832918	20	16	24
Cutal	0.000124414044850149	24	16	24
Cutc	0.0500482895338789	16	12	24
Cux1	0.00152335611181609	12	16	24
Cux2	0.0189771192707491	12	12	24
Cuzd1	0.510363276283183	16	16	24
Cwc15	0.861858384588014	8	20	24
Cwc22	0.840410509072998	16	4	24
Cwc25	0.350599605696951	8	12	24
Cwc27	0.00850470227814526	8	12	24
Cwf19l1	0.259676968433894	12	4	24
Cwf19l2	0.000259646702295964	8	12	24
Cwh43	0.78247524765077	4	12	24
Cx3cl1	0.915873481554815	12	12	24
Cx3cr1	0.425603710402287	12	20	24
Cxadr	0.30621796576991	24	16	24
Cxcl1	0.932854541265949	16	4	24
Cxcl10	0.00309764652061201	8	8	24
Cxcl11	0.225026272432916	24	16	24
Cxcl12	0.188417593355081	12	20	24
Cxcl13	0.456125146139379	8	4	24
Cxcl14	0.628058644516936	20	12	24
Cxcl15	0.612550363436766	24	8	24
Cxcl16	0.969591656924041	4	20	24
Cxcl17	0.177927357471143	4	8	24
Cxcl2	0.887881607029039	20	12	24
Cxcl5	0.163220657754283	24	12	24
Cxcl9	0.948665810511364	24	20	24
Cxcr2	0.491313136447585	8	16	24
Cxcr3	0.04534462372229	20	12	24
Cxcr4	0.206882285987516	16	20	24
Cxcr5	0.491889588216645	12	4	24
Cxcr6	0.528632412817892	24	20	24
Cxxc1	0.0445790477839027	8	8	24
Cxxc4	0.0488326717009277	20	12	24
Cxxc5	0.000318491530973405	12	4	24
Cyb561	0.957620427320016	20	12	24
Cyb561a3	0.153385652992365	8	8	24
Cyb561d2	0.977019437688693	20	4	24
Cyb5a	0.0562220076020716	20	4	24
Cyb5b	0.206882285987516	24	20	24
Cyb5r1	0.0233865365390806	12	8	24
Cyb5r2	0.659374832170001	20	16	24
Cyb5r3	0.577059929853098	8	8	24
Cyb5r4	0.677673291651841	8	4	24
Cyb5rl	0.859917258727593	8	8	24
Cyba	0.338099933919585	20	16	24
Cybb	0.932232670834816	4	8	24
Cybc1	0.491889588216645	4	4	24
Cybrd1	0.510363276283183	16	16	24
Cyc1	0.912152653258746	20	12	24
Cyct	0.270807971296956	8	12	24
Cyfip1	0.0109825649367153	12	8	24
Cyfip2	0.809284193922146	4	20	24
Cygb	0.00817759834437044	16	12	24
Cyhr1	0.0481116250698927	16	8	24
Cyld	0.0217569353852337	16	4	24
Cyp11a1	0.687933806982074	20	20	24
Cyp11b2	0.0436005997329712	4	12	24
Cyp17a1	0.554168900068893	20	12	24
Cyp19a1	0.046187160067097	20	16	24
Cyp1a1	0.368125567181675	16	12	24
Cyp1a2	0.206882285987516	8	20	24
Cyp1b1	0.677673291651841	4	4	24
Cyp20a1	0.585654337303806	24	16	24
Cyp21a1	0.957620427320016	4	8	24
Cyp26a1	0.861858384588014	16	20	24
Cyp26b1	0.0114049712804351	20	16	24
Cyp27a1	0.788155019263494	8	20	24
Cyp27b1	0.0240558125349464	24	4	24
Cyp2b19	0.491889588216645	20	4	24
Cyp2c23	0.0315143593181814	12	8	24
Cyp2c55	0.106989714681366	8	12	24
Cyp2c70	0.689119158866361	4	12	24
Cyp2d22	0.0224510750775174	12	16	24
Cyp2d26	0.195396022738602	12	20	24
Cyp2d34	0.379497043325031	12	12	24
Cyp2e1	0.00785049441059562	12	12	24
Cyp2f2	0.879740821839602	12	4	24
Cyp2g1	0.175412663718464	12	8	24
Cyp2j5	0.04534462372229	8	12	24
Cyp2j6	0.171791931351448	12	8	24
Cyp2j9	0.338509964121194	12	16	24
Cyp2r1	0.886936270735144	16	4	24
Cyp2s1	0.577059929853098	4	8	24
Cyp39a1	0.046187160067097	24	8	24
Cyp3a13	0.677673291651841	24	12	24
Cyp46a1	0.110516699842868	12	20	24
Cyp4a14	0.145732730137752	8	12	24
Cyp4f13	0.960375472305529	24	4	24
Cyp4f14	0.202399227367458	24	16	24
Cyp4f15	0.00383571392263508	12	16	24
Cyp4f18	0.903962452769447	24	16	24
Cyp4f39	0.0705921648727264	4	4	24
Cyp4x1	0.912250292278758	16	8	24
Cyp51	0.0284224854143016	12	12	24
Cyp7a1	2.72793507175655e-05	16	16	24
Cyp7b1	0.00520428050954487	20	4	24
Cyp8b1	0.456125146139379	24	20	24
Cypt3	0.577059929853098	16	16	24
Cysltr1	0.780381186996355	16	20	24
Cysrt1	0.817815353889107	24	20	24
Cyth2	0.725378494545417	16	8	24
Cyth3	0.0756344623636354	24	20	24
Cyth4	0.787564752990127	4	16	24
Cytip	0.156681219151763	4	16	24
Czib	0.483585663030278	4	4	24
D030056L22Rik	0.607195446557112	8	8	24
D10Wsu102e	0.103870787373558	8	20	24
D11Wsu47e	0.0233865365390806	4	8	24
D16Ertd472e	0.000132499703485318	16	16	24
D17H6S56E-5	0.00142767583320626	4	8	24
D1Ertd622e	0.0209282878718262	16	8	24
D1Pas1	0.370430539317847	16	8	24
D230025D16Rik	0.000907490680083443	16	12	24
D3Ertd751e	0.111218421186398	12	16	24
D430042O09Rik	0.0213492591795928	8	12	24
D630004N19Rik	0.313362438303527	8	20	24
D630023F18Rik	0.448175220409247	20	12	24
D630029K05Rik	0.456125146139379	8	16	24
D630039A03Rik	0.00817759834437044	8	12	24
D6Wsu163e	0.202399227367458	8	8	24
D8Ertd738e	0.493351167073743	4	8	24
D930016D06Rik	0.446888629085549	4	20	24
D930020B18Rik	0.324168039624338	20	20	24
D930048N14Rik	0.0500482895338789	20	20	24
Daam2	0.21285840153171	12	20	24
Dab1	0.93016788782305	16	20	24
Dab2	0.491381290701482	8	8	24
Dab2ip	0.0655498673818174	8	20	24
Dach1	0.693447872718955	20	12	24
Dach2	0.659165726818671	4	16	24
Dact2	0.724672179286616	20	20	24
Dad1	0.158497756203141	20	12	24
Dagla	0.792948619226838	20	4	24
Daglb	0.0558094850810756	12	16	24
Dand5	0.0115794816889891	20	20	24
Dao	0.964378625001534	4	4	24
Dap	0.182159304630712	24	16	24
Dapk1	0.00506887612463783	8	8	24
Dapk2	0.0756344623636354	20	20	24
Dapk3	0.324168039624338	8	20	24
Dapp1	0.527332581454937	16	8	24
Dars	0.206882285987516	8	20	24
Dars2	0.0620646857962548	8	12	24
Daw1	0.573278172485062	8	20	24
Daxx	0.0786956742743862	8	12	24
Dazl	0.349758552330605	4	8	24
Dbf4	0.0430057118504005	16	4	24
Dbh	0.0037616952384104	16	8	24
Dbi	0.874026929435918	4	20	24
Dbil5	0.370430539317847	4	16	24
Dbn1	0.177159235976851	4	12	24
Dbndd1	0.886936270735144	4	12	24
Dbndd2	0.061634313373907	24	8	24
Dbnl	0.628058644516936	8	12	24
Dbp	3.55817618055202e-06	12	16	24
Dbpht2	0.914395266284491	24	12	24
Dbr1	0.00155746454531592	12	8	24
Dbt	0.165656505231754	24	4	24
Dbx1	0.165656505231754	4	8	24
Dcaf1	0.00998231180085271	16	4	24
Dcaf10	0.0028029752457416	16	12	24
Dcaf11	0.0910796523153561	8	12	24
Dcaf12	0.110437670154502	16	4	24
Dcaf12l1	0.0519019298869855	12	4	24
Dcaf13	0.724672179286616	16	4	24
Dcaf15	0.677673291651841	12	4	24
Dcaf17	0.0584708879061545	8	20	24
Dcaf5	0.42571680306342	8	12	24
Dcaf7	0.0017521476134804	12	8	24
Dcaf8	0.00149257018926109	12	8	24
Dcakd	0.04534462372229	4	12	24
Dcbld1	0.338509964121194	16	12	24
Dcbld2	0.204414503050212	20	12	24
Dcc	0.190786869513532	20	12	24
Dcdc2a	0.00988391628684851	24	16	24
Dck	0.0259802775377421	4	12	24
Dclk1	0.114767342144517	4	4	24
Dclk2	0.790554842092803	4	12	24
Dclk3	0.848314510386836	12	16	24
Dclre1a	7.31847322647938e-06	16	12	24
Dclre1b	0.0953934347567658	16	16	24
Dclre1c	0.00464646978091801	12	16	24
Dcn	0.897209093003389	16	12	24
Dcstamp	0.103423390858654	20	12	24
Dct	0.0481946491807723	20	12	24
Dctn2	0.000238009477104634	16	12	24
Dctn4	0.163220657754283	12	4	24
Dctn5	0.00785049441059562	4	12	24
Dctn6	0.456125146139379	8	12	24
Dctpp1	0.00152335611181609	16	16	24
Dcun1d1	0.947136758718211	8	12	24
Dcun1d2	0.0233865365390806	16	16	24
Dcun1d3	0.000120977990138769	16	16	24
Dcun1d4	0.0014014876228708	12	16	24
Dcun1d5	0.314029322258468	8	16	24
Dcx	0.106989714681366	20	12	24
Dcxr	0.00304671222363218	20	12	24
Dda1	0.029658245649706	16	12	24
Ddah2	0.326441315508565	20	16	24
Ddb1	2.60932919907149e-05	12	16	24
Ddb2	0.0415721881220538	8	20	24
Ddc	5.12293125853557e-05	4	12	24
Ddias	0.350599605696951	4	12	24
Ddit3	0.687933806982074	4	4	24
Ddit4	0.00103987900648105	4	8	24
Ddit4l	0.000124414044850149	24	16	24
Ddo	0.202399227367458	24	8	24
Ddost	0.628058644516936	20	12	24
Ddr1	0.177927357471143	24	16	24
Ddr2	0.00520428050954487	24	4	24
Ddt	0.659165726818671	20	12	24
Ddx1	0.111218421186398	8	8	24
Ddx10	0.0205585458766449	8	12	24
Ddx17	0.0105601585929955	4	16	24
Ddx19b	0.725378494545417	4	16	24
Ddx20	0.0635956231711772	12	20	24
Ddx21	0.293947316400933	16	4	24
Ddx23	0.000907490680083443	8	12	24
Ddx24	0.0075233904768208	8	12	24
Ddx25	0.491313136447585	4	4	24
Ddx27	0.693447872718955	8	4	24
Ddx28	0.0075233904768208	4	12	24
Ddx39	0.0418565757436523	24	12	24
Ddx39b	0.314029322258468	8	4	24
Ddx3x	0.000331762011430631	16	4	24
Ddx3y	0.000927894168784573	16	4	24
Ddx4	0.847023045099432	12	20	24
Ddx41	0.245944794108322	8	16	24
Ddx42	0.0240558125349464	8	12	24
Ddx46	0.0481946491807723	8	12	24
Ddx50	0.929626789309559	4	4	24
Ddx51	0.000248828089700299	16	12	24
Ddx52	0.00155746454531592	12	8	24
Ddx54	0.884021247394907	12	20	24
Ddx55	0.0280638438468968	4	8	24
Ddx56	0.00418441518832918	12	16	24
Ddx58	0.00304671222363218	8	12	24
Ddx59	0.00162235890137074	12	8	24
Ddx6	0.0125090225181721	16	8	24
Deaf1	0.0160372083566309	20	12	24
Decr1	0.00909320298390063	20	8	24
Decr2	0.00024161710635558	16	12	24
Dedd	0.00094694679660881	12	12	24
Dedd2	0.965975781581121	12	12	24
Def6	0.878887635758228	4	12	24
Def8	0.107511140480184	8	8	24
Defb1	0.000907490680083443	8	12	24
Defb11	0.000907490680083443	20	12	24
Defb13	0.886936270735144	8	20	24
Defb19	0.0891580955678053	24	12	24
Defb2	0.725378494545417	20	8	24
Defb21	0.861858384588014	4	12	24
Defb3	0.921184498073651	8	12	24
Defb4	0.687933806982074	4	16	24
Defb41	0.829052997032332	8	20	24
Defb5	0.549616568004283	20	20	24
Defb7	0.125029651468171	20	20	24
Defb8	0.912111236424177	20	20	24
Defb9	0.612550363436766	8	4	24
Degs1	0.195396022738602	8	20	24
Dele1	0.174879276165303	12	16	24
Dennd1a	0.00418441518832918	12	8	24
Dennd1b	0.0205585458766449	16	12	24
Dennd1c	0.840410509072998	12	20	24
Dennd2a	0.106989714681366	20	12	24
Dennd2c	0.890892339754994	8	4	24
Dennd2d	0.953770141818736	12	4	24
Dennd4a	0.185941532952665	12	4	24
Dennd4b	0.00817759834437044	4	12	24
Dennd5a	0.912152653258746	16	12	24
Dennd5b	0.00418441518832918	12	16	24
Dennd6a	0.00520428050954487	16	4	24
Depdc5	0.338099933919585	12	8	24
Depdc7	0.74630671630261	24	16	24
Depp1	0.0252574594622071	8	8	24
Deptor	0.00155746454531592	12	16	24
Dera	0.868156695301513	20	20	24
Derl1	0.0885796179884254	12	16	24
Derl2	0.800464962651907	4	8	24
Derl3	0.912250292278758	8	16	24
Des	0.586856435738078	20	16	24
Desi1	0.000876073806740202	12	20	24
Det1	0.304952981243328	24	12	24
Deup1	0.788155019263494	20	4	24
Dexi	0.00501152937956173	4	4	24
Dffa	0.368125567181675	16	12	24
Dffb	0.123268626747814	4	4	24
Dgat1	0.00149257018926109	12	16	24
Dgat2	5.12293125853557e-05	16	12	24
Dgcr2	0.0756344623636354	12	20	24
Dgcr6	0.106989714681366	20	12	24
Dgka	0.491889588216645	16	4	24
Dgkb	0.918825545155148	24	12	24
Dgkd	0.0037616952384104	12	16	24
Dgke	0.349758552330605	12	8	24
Dgkeos	0.718212778935597	4	20	24
Dgkg	0.035838093208667	4	4	24
Dgkk	0.773782797230177	16	4	24
Dgkq	0.2823638715216	16	8	24
Dgkz	0.34361106833163	8	16	24
Dguok	0.892826304496358	24	16	24
Dhcr24	0.00231301355979772	12	16	24
Dhcr7	0.317179447690735	12	20	24
Dhdds	0.0327749336909087	8	16	24
Dhdh	0.0109825649367153	12	16	24
Dhfr	2.72793507175655e-05	12	16	24
Dhh	0.0470886477116089	4	12	24
Dhodh	0.528632412817892	20	16	24
Dhps	0.0014014876228708	20	8	24
Dhrs1	0.773782797230177	12	20	24
Dhrs11	0.0101377522492757	12	16	24
Dhrs2	0.174879276165303	20	20	24
Dhrs4	0.0463410088276657	8	4	24
Dhrs7	0.0233865365390806	24	8	24
Dhrs7b	0.4409209746014	20	12	24
Dhrs7c	0.000546264762195225	20	16	24
Dhx15	0.184062783590837	16	8	24
Dhx16	0.00971534590555584	8	8	24
Dhx29	0.0415721881220538	8	4	24
Dhx30	0.0756344623636354	16	4	24
Dhx32	0.0538850200782799	8	8	24
Dhx33	0.000119004738552317	16	8	24
Dhx34	0.432168962537488	8	16	24
Dhx35	0.0488326717009277	8	12	24
Dhx36	0.000907490680083443	8	12	24
Dhx37	0.383258499292972	24	16	24
Dhx38	0.0323838763787933	8	12	24
Dhx40	0.000927894168784573	8	20	24
Dhx57	0.000907490680083443	8	12	24
Dhx58	0.00988391628684851	8	8	24
Dhx8	0.000453745340041722	8	16	24
Dhx9	0.0101377522492757	16	8	24
Diablo	0.0756344623636354	8	20	24
Diaph1	0.00200503227774107	24	12	24
Diaph2	0.00225307118070895	16	4	24
Dicer1	0.00453311645402328	12	8	24
Dido1	0.0243219980006439	16	16	24
Dimt1	0.456125146139379	16	12	24
Dio1	0.000115217133465494	20	8	24
Dio2	0.903962452769447	24	16	24
Dip2b	0.103441142993758	12	8	24
Dipk1a	0.0500482895338789	12	16	24
Dipk1b	0.63724263937602	20	20	24
Dipk2b	0.942274078237427	24	4	24
Diras1	0.456125146139379	4	4	24
Diras2	0.349758552330605	20	8	24
Dis3	0.519291397922113	16	12	24
Dis3l	0.0297193651892684	12	8	24
Dis3l2	0.000248828089700299	12	12	24
Disp1	0.659165726818671	8	12	24
Disp3	0.0221313475321507	24	12	24
Dixdc1	0.0259802775377421	8	12	24
Dkk2	0.303561678183186	24	8	24
Dkk3	0.965380573471859	4	4	24
Dkk4	0.843504950469846	12	12	24
Dkkl1	0.792948619226838	20	20	24
Dlat	0.0680710161272719	8	20	24
Dlc1	0.0217569353852337	8	20	24
Dld	0.628058644516936	8	12	24
Dleu7	0.350258219988531	4	12	24
Dlg1	0.000238009477104634	8	12	24
Dlg2	0.859917258727593	8	4	24
Dlg3	0.108863498382936	12	4	24
Dlg4	0.879386508806852	20	20	24
Dlg5	0.491313136447585	16	12	24
Dlgap1	0.874026929435918	16	16	24
Dlgap2	0.882864395033301	20	12	24
Dlgap3	0.898093133070531	12	12	24
Dlgap4	0.758836984699842	20	12	24
Dlgap5	0.0378172311818177	4	8	24
Dlk1	0.229548474501101	20	16	24
Dll1	0.14210143659592	16	16	24
Dll3	0.462298581812637	4	20	24
Dll4	0.0963892983615446	24	8	24
Dlst	0.199986209787932	8	20	24
Dlx1	0.197600686281872	20	12	24
Dlx2	0.136096873675515	4	4	24
Dlx3	0.237746634304712	4	12	24
Dlx5	0.106989714681366	4	12	24
Dmac2	0.00155746454531592	12	16	24
Dmac2l	0.00719628654304599	8	12	24
Dmap1	0.00162235890137074	8	8	24
Dmbt1	0.628133220576323	24	16	24
Dmbx1	0.953770141818736	24	4	24
Dmc1	0.206882285987516	20	20	24
Dmd	0.00506887612463783	12	20	24
Dmgdh	0.47804675332325	8	8	24
Dmkn	0.406603974991105	4	8	24
Dmp1	0.259676968433894	24	4	24
Dmpk	0.957620427320016	16	20	24
Dmrt1	0.269294633931446	16	12	24
Dmrt2	0.941809489579581	4	8	24
Dmrt3	0.879386508806852	20	16	24
Dmrta1	0.964386815339898	4	8	24
Dmrta2	0.491889588216645	4	4	24
Dmrtc1a	0.293947316400933	8	12	24
Dmrtc2	0.903962452769447	4	8	24
Dmtf1	0.0221399724825407	8	12	24
Dmtn	0.0095830193288186	4	4	24
Dmwd	0.872591328072254	4	4	24
Dmxl1	0.0221399724825407	16	12	24
Dna2	0.000248828089700299	12	12	24
Dnaaf1	0.302556836982715	20	20	24
Dnaaf2	0.368125567181675	4	12	24
Dnaaf4	0.281483935451248	8	8	24
Dnaaf5	0.1570123055121	12	16	24
Dnah1	0.182159304630712	20	16	24
Dnah11	0.817815353889107	20	20	24
Dnah2	0.462298581812637	20	16	24
Dnah5	0.820937387932871	4	12	24
Dnah8	0.165656505231754	4	8	24
Dnaic1	0.099857067035942	4	12	24
Dnaja2	0.350599605696951	16	12	24
Dnaja3	0.628133220576323	16	8	24
Dnaja4	0.693447872718955	8	4	24
Dnajb1	0.195652586455209	16	16	24
Dnajb11	0.0387051406653604	8	4	24
Dnajb12	0.00149257018926109	12	16	24
Dnajb13	0.288529964926549	20	20	24
Dnajb2	0.000132499703485318	4	8	24
Dnajb3	0.343583862702897	16	12	24
Dnajb4	0.103803859773971	16	16	24
Dnajb5	0.000262627289516935	16	20	24
Dnajb7	0.859917258727593	12	8	24
Dnajb8	0.323114647595981	4	8	24
Dnajc10	0.108813771836188	16	12	24
Dnajc11	0.853691607787323	16	4	24
Dnajc12	0.0607197682102374	8	12	24
Dnajc14	0.106347386074706	8	20	24
Dnajc15	0.480187736152764	16	16	24
Dnajc16	0.163220657754283	12	8	24
Dnajc17	0.791059828190921	24	20	24
Dnajc18	0.29603415117802	16	16	24
Dnajc2	0.934062516783	8	4	24
Dnajc22	0.183973052745191	16	12	24
Dnajc24	0.00162235890137074	4	8	24
Dnajc27	0.720281604229147	8	16	24
Dnajc28	0.195396022738602	12	4	24
Dnajc3	0.980764669004897	8	16	24
Dnajc30	0.859917258727593	24	16	24
Dnajc4	0.00162235890137074	20	8	24
Dnajc5	0.000126738846812044	16	8	24
Dnajc5b	0.93016788782305	12	12	24
Dnajc5g	0.947136758718211	24	12	24
Dnajc6	0.928539356676212	20	20	24
Dnajc7	0.04534462372229	8	12	24
Dnajc9	0.491889588216645	4	4	24
Dnal1	0.910444718162414	24	8	24
Dnal4	0.943563348025011	20	12	24
Dnali1	0.491313136447585	8	8	24
Dnase1	0.491889588216645	24	4	24
Dnase1l2	0.0930970286943822	20	12	24
Dnase1l3	0.907652754108623	8	4	24
Dnase2b	0.00948855963537457	20	8	24
Dnd1	0.934062516783	20	4	24
Dner	0.853691607787323	4	4	24
Dnlz	0.892826304496358	4	4	24
Dnm1	0.791059828190921	4	12	24
Dnm1l	0.0217569353852337	8	4	24
Dnm2	4.06648706348803e-06	12	16	24
Dnm3	0.000907490680083443	4	12	24
Dnmbp	0.510363276283183	8	20	24
Dnmt1	0.0074836916925058	4	12	24
Dnmt3a	0.0105601585929955	12	8	24
Dnmt3b	0.000670276689199079	4	8	24
Dnmt3l	0.915892998676509	4	8	24
Dnpep	0.932232670834816	8	16	24
Dnph1	0.201494026262616	24	8	24
Dntt	0.171791931351448	4	4	24
Dnttip1	0.966271569085862	12	8	24
Dnttip2	0.491889588216645	16	4	24
Doc2a	0.0157571796590907	20	12	24
Doc2b	0.0213492591795928	20	12	24
Doc2g	0.0877063318592318	20	12	24
Dock11	0.0221313475321507	8	12	24
Dock3	0.935133571830463	4	12	24
Dock5	0.0372716169370137	12	20	24
Dock6	0.168666022806215	16	8	24
Dock7	0.103441142993758	8	12	24
Dock8	0.00485767295277792	12	16	24
Dock9	0.00948855963537457	12	16	24
Dok1	0.898093133070531	4	20	24
Dok2	0.943563348025011	20	4	24
Dok3	0.188905945542961	16	8	24
Dok4	0.288529964926549	20	4	24
Dok5	0.861858384588014	20	16	24
Dok7	0.0552583499214339	4	8	24
Dolk	0.188905945542961	8	8	24
Dolpp1	0.0538850200782799	12	16	24
Donson	0.362336089643308	16	16	24
Dop1a	0.00316858071257746	8	12	24
Dop1b	0.00485767295277792	20	12	24
Dot1l	0.199986209787932	16	20	24
Dpagt1	0.720281604229147	8	16	24
Dpcd	0.951119652471759	4	4	24
Dpep1	0.0233865365390806	24	8	24
Dpep3	0.0194258351653873	4	4	24
Dpf2	0.915873481554815	12	8	24
Dpf3	0.0926820176553313	20	8	24
Dph2	0.862270116403192	20	4	24
Dph3	0.379497043325031	20	12	24
Dph5	0.0500360900726885	16	16	24
Dph6	0.00817759834437044	8	12	24
Dph7	0.885344365502988	8	20	24
Dpm2	0.758836984699842	4	12	24
Dpm3	0.0321297661205149	20	12	24
Dpp10	0.95028886150194	24	8	24
