pVal	phase	peak.shape	period
Cacna1f	0.819443104813713	12	12	24
Cacna1g	0.875903604552484	12	12	24
Cacna1h	0.854691764399788	2	14	24
Cacna1s	0.920580518855974	18	6	24
Cacna2d1	0.760496338226771	12	16	24
Cacna2d2	0.691407141507233	18	16	24
Cacna2d3	0.882581537003939	18	6	24
Cacnb1	0.895399549984069	12	12	24
Cacnb3	0.917234437434414	10	14	24
Cacnb4	0.908752250636191	14	12	24
Cacng1	0.964489357987852	18	12	24
Cacng2	0.71733775656617	12	12	24
Cacng4	0.935540533327019	2	20	24
Cacng5	0.797202012118088	6	8	24
Cacul1	0.00278996440897342	14	16	24
Cacybp	0.0243511140985721	20	14	24
Cad	0.0155028106036419	16	20	24
Cadm1	0.180998153473643	6	6	24
Cadm2	0.844716556588744	4	10	24
Cadm3	0.241768045420289	8	12	24
Cadm4	0.0755445958901997	18	10	24
Cadps	0.937855546831129	18	12	24
Cadps2	0.932707864566739	16	12	24
Cage1	0.646421887492755	8	16	24
Calb1	0.123263483663108	18	10	24
Calca	0.829243357096427	12	12	24
Calcb	0.474407051133243	6	8	24
Calcoco1	2.34668983210743e-06	10	8	24
Calcoco2	0.959146544787014	12	8	24
Calcr	0.74019320960052	12	12	24
Calcrl	0.0395121971573895	20	16	24
Cald1	0.000587798046842447	4	14	24
Calhm2	0.233512498240139	8	10	24
Calhm5	0.826838846426787	18	14	24
Calhm6	0.0235980100476794	8	12	24
Calm4	0.910991138451225	4	14	24
Calml3	0.628453155528901	6	20	24
Calml4	0.22693277669304	24	16	24
Caln1	6.05550259933301e-10	16	14	24
Calr	1.65716834540023e-05	6	12	24
Calr3	0.60735755071895	24	16	24
Calu	0.0471231160010652	6	6	24
Caly	0.939349218325171	10	14	24
Camk1	0.00270889628095095	8	12	24
Camk1d	4.82278331619117e-06	2	12	24
Camk1g	0.855708570620782	22	8	24
Camk2b	5.132132312811e-05	10	14	24
Camk2d	0.0394376818550963	6	12	24
Camk2n1	0.00285237093449192	12	10	24
Camk4	0.92951955010856	12	4	24
Camkk1	0.58163250937619	12	12	24
Camkk2	0.0165927022792304	2	8	24
Camkv	0.890863760335846	12	12	24
Caml	0.836714262368948	2	20	24
Camp	0.964012804032319	2	14	24
Camsap3	0.528248000596817	8	10	24
Camta2	0.0661799995828632	8	8	24
Cant1	0.567124537719355	8	18	24
Canx	0.135440505813939	2	8	24
Cap1	0.622604773347279	24	18	24
Cap2	0.808027359365944	6	18	24
Capg	0.903335161052853	12	8	24
Capn1	9.04519752731503e-05	10	8	24
Capn10	0.225115102191276	10	10	24
Capn11	0.861657650583232	2	14	24
Capn12	0.863130155003394	2	12	24
Capn15	0.0471515621446434	2	8	24
Capn2	1.72099271292705e-07	6	8	24
Capn5	0.838713357705277	8	6	24
Capn7	0.81702162624632	16	10	24
Capn8	0.00466754202336103	18	14	24
Capn9	0.807814476992142	22	8	24
Caprin1	1.5193665506559e-08	4	8	24
Capsl	0.0764221423754492	10	4	24
Capza2	0.924628874093254	24	12	24
Capza3	0.214337311392696	8	8	24
Capzb	0.944418213819318	24	10	24
Car10	0.84433600004535	18	6	24
Car11	0.855549074118235	2	14	24
Car12	0.223953215233645	12	12	24
Car13	0.1641656010846	2	4	24
Car14	4.52259876365752e-05	22	18	24
Car15	0.142705345620754	12	18	24
Car2	0.00915591468111671	22	14	24
Car3	0.0508652717064073	24	14	24
Car4	0.90927172989314	12	10	24
Car5a	0.436303722952327	10	20	24
Car5b	0.0039802465099094	6	12	24
Car6	0.857403424424682	2	14	24
Car7	0.856642054066324	18	6	24
Car8	0.337420861510528	10	8	24
Car9	0.401657224102144	4	10	24
Card10	5.70592690781245e-05	8	16	24
Card11	0.845171842937631	2	14	24
Card14	0.838326005117683	2	14	24
Card19	0.00298082615555462	18	4	24
Carhsp1	4.14606369673874e-05	6	12	24
Carm1	0.0478463764935066	6	20	24
Carmil1	0.233546004482121	6	14	24
Carns1	0.960638443657972	8	20	24
Cars	1.06149606032444e-07	6	12	24
Cartpt	0.785480318817216	22	6	24
Casc3	0.0186765127687016	10	8	24
Casc4	0.557663124944994	14	12	24
Cask	0.00117946264511554	14	18	24
Caskin1	0.950599448818669	18	6	24
Caskin2	0.346813764166846	16	4	24
Casp1	0.44397331878936	2	8	24
Casp12	0.797202012118088	24	18	24
Casp14	0.867366940041366	12	4	24
Casp2	0.0672662396035752	20	12	24
Casp3	0.849095208942772	14	18	24
Casp4	0.861072949275112	6	12	24
Casp7	0.237222481749497	10	16	24
Casp8	0.17540821074781	6	14	24
Casp8ap2	0.770628611714152	24	12	24
Casp9	0.504622592151263	10	4	24
Casq1	0.935554677248216	2	18	24
Casq2	0.877842696062813	2	16	24
Casr	0.930297433519204	12	12	24
Cast	0.00975921398612915	12	16	24
Castor1	0.754383815226593	16	8	24
Castor2	0.17540821074781	4	10	24
Casz1	0.920224354607475	18	12	24
Cat	0.0404849281902434	10	8	24
Catsper1	0.0184466576418999	10	14	24
Catsper2	0.0064724755856539	24	12	24
Catsper3	0.955250919911989	8	16	24
Catsperd	0.954647629845118	10	4	24
Catsperz	0.910209135141952	22	20	24
Cav1	0.898366892227713	12	14	24
Cav2	0.0503898727164625	16	10	24
Cav3	0.206416757717783	22	16	24
Cavin1	0.934042195320904	6	20	24
Cavin2	0.0799500631116273	16	10	24
Cavin3	0.930073309833813	2	14	24
Cavin4	0.589466097008041	18	12	24
Cbfa2t2	0.596312810053819	6	12	24
Cbfa2t3	0.924296519489478	12	18	24
Cbfb	0.0331654303209457	14	20	24
Cbl	0.937180718981195	8	14	24
Cblif	0.943994733449156	2	8	24
Cbll1	0.402172952409666	2	10	24
Cbln1	0.846318882729064	22	6	24
Cbln2	0.91489153754117	12	12	24
Cbln3	0.327651805066997	8	8	24
Cbr1	0.0121209682427888	24	6	24
Cbr2	0.894523885953264	12	12	24
Cbr3	0.000232629876456732	16	10	24
Cbr4	9.25578495768026e-05	14	6	24
Cbs	9.34761883432303e-14	4	14	24
Cbwd1	0.855462581948382	24	12	24
Cbx1	0.320840290071482	6	12	24
Cbx2	0.855749189395928	10	4	24
Cbx4	0.377277099926784	12	20	24
Cbx5	0.0242892585407473	20	12	24
Cbx7	0.00639295441836076	8	20	24
Cbx8	0.927507260645774	24	6	24
Cby1	0.0256049901668361	4	6	24
Cc2d1a	0.0017802874019767	6	8	24
Cc2d1b	0.313624754936746	6	10	24
Cc2d2a	0.0341639736316301	22	20	24
Ccar1	0.39912071156204	24	12	24
Ccar2	0.00031236125263018	8	8	24
Ccbe1	4.12595470256827e-06	14	16	24
Ccdc106	0.940377949369006	8	6	24
Ccdc107	0.937180718981195	4	6	24
Ccdc113	0.571971414661569	6	10	24
Ccdc115	0.403033659714609	12	20	24
Ccdc116	0.44218925345168	12	12	24
Ccdc117	0.00199934772469051	16	14	24
Ccdc12	0.869903369678182	14	16	24
Ccdc120	0.901599477230078	12	12	24
Ccdc124	0.867913981768895	4	18	24
Ccdc125	0.946489903302993	24	12	24
Ccdc126	0.0028117657599744	24	12	24
Ccdc127	0.90278326719865	16	16	24
Ccdc130	0.551749170265437	4	14	24
Ccdc136	0.102756349602766	12	12	24
Ccdc137	0.0551821732009657	14	20	24
Ccdc14	0.618861821376319	22	20	24
Ccdc149	0.95972900352913	16	18	24
Ccdc150	0.819092902197099	2	14	24
Ccdc151	3.45243405291714e-05	22	8	24
Ccdc157	0.134562636428044	12	18	24
Ccdc158	0.930297433519204	8	16	24
Ccdc159	0.0205506024334631	24	18	24
Ccdc163	0.00314783852669349	8	12	24
Ccdc166	0.288546037311559	18	16	24
Ccdc169	0.899268135433354	20	8	24
Ccdc171	0.000871156185983702	10	8	24
Ccdc172	0.247966229121487	18	10	24
Ccdc174	0.00646505521259053	24	10	24
Ccdc177	0.903469124812797	18	12	24
Ccdc18	0.95875935092907	22	20	24
Ccdc181	0.00121554714544275	2	16	24
Ccdc184	0.923628992915375	18	10	24
Ccdc186	0.94189525041902	6	6	24
Ccdc187	0.944139260405033	8	16	24
ccdc198	0.925755999901096	12	20	24
Ccdc22	0.908841591802215	6	16	24
Ccdc28a	0.0108059194702613	6	8	24
Ccdc28b	0.950715622501449	18	16	24
Ccdc3	0.0550033122102405	14	6	24
Ccdc32	0.845196800954908	10	10	24
Ccdc33	0.819092902197099	10	14	24
Ccdc38	0.873772632049827	12	18	24
Ccdc39	0.111540823703629	12	6	24
Ccdc40	0.691407141507233	10	12	24
Ccdc43	0.130173837850861	4	14	24
Ccdc51	0.0349125454093382	2	10	24
Ccdc54	0.416556972154756	14	10	24
Ccdc57	0.00268542650987918	18	6	24
Ccdc59	0.955388962508314	6	12	24
Ccdc63	0.836331655958591	12	12	24
Ccdc65	0.911036326078425	18	12	24
Ccdc66	8.07190548634906e-05	6	6	24
Ccdc69	0.690748481728617	18	12	24
Ccdc70	0.929796556778291	18	6	24
Ccdc71	0.389787927028625	6	16	24
Ccdc71l	0.914052336799471	16	20	24
Ccdc77	0.635471586830588	24	18	24
Ccdc7a	0.951665632968469	20	8	24
Ccdc80	4.19739085290151e-05	6	4	24
Ccdc83	0.143058069387683	10	16	24
Ccdc84	0.300144594151013	24	14	24
Ccdc85a	0.916939770975257	2	14	24
Ccdc85b	0.943994733449156	18	12	24
Ccdc86	0.950882499651157	8	14	24
Ccdc87	0.425979045240575	18	12	24
Ccdc88a	0.94156353646713	4	14	24
Ccdc88b	0.917110904941594	2	14	24
Ccdc91	0.911045067547027	4	14	24
Ccdc92	0.781946567165773	8	12	24
Ccdc93	0.906446824651576	10	8	24
Ccdc96	0.941302596536088	18	18	24
Ccdc97	0.000918491151115432	4	18	24
Ccer1	0.953864088662333	18	14	24
Cchcr1	0.00345975709233893	2	12	24
Ccin	0.167692729657198	22	6	24
Cck	0.838219644301457	18	14	24
Cckar	0.95825964526663	4	8	24
Cckbr	0.874780203883437	12	12	24
Ccl1	0.8342783371787	6	10	24
Ccl11	0.175857233298996	18	18	24
Ccl12	0.28848605586923	12	6	24
Ccl17	0.293888236525909	18	20	24
Ccl20	0.444220953975679	18	12	24
Ccl22	0.345780894451938	12	14	24
Ccl24	0.198770936684606	14	18	24
Ccl25	0.0671187255675175	24	14	24
Ccl28	0.0306423289405623	4	20	24
Ccl3	0.109968950755911	4	16	24
Ccl4	0.453508854448162	12	12	24
Ccl5	0.0487022281971443	4	14	24
Ccl7	0.00861091975962166	2	14	24
Ccl8	0.0188979730624107	2	14	24
Ccl9	0.944301828861196	4	8	24
Ccm2	0.071428113547544	8	18	24
Ccm2l	0.937084159382529	6	10	24
Ccn1	0.730891041661733	4	8	24
Ccn2	0.000797685182346522	14	16	24
Ccn3	0.138498261226544	8	6	24
Ccn4	0.00598265991486844	4	10	24
Ccn5	0.878246291075668	12	12	24
Ccna2	0.000279433816256845	2	10	24
Ccnb2	0.55724093820592	2	10	24
Ccnc	0.0613972697173935	24	8	24
Ccnd1	4.6906522664325e-06	14	8	24
Ccnd2	0.407498455155216	14	16	24
Ccndbp1	3.44503774007411e-05	4	14	24
Ccne2	8.43507352600953e-07	16	16	24
Ccnf	0.00639295441836076	20	16	24
Ccng1	0.802987725856783	24	12	24
Ccng2	4.75671779131183e-06	22	16	24
Ccnh	0.0753793594065258	24	12	24
Ccni	0.00173521683483805	2	16	24
Ccnj	0.369626235679815	2	4	24
Ccnk	0.00360028819517469	8	14	24
Ccnl2	0.917700258122038	14	4	24
Ccnq	0.975825338478216	20	18	24
Ccnt1	0.0403717310451308	16	14	24
Ccnt2	0.0399290962641206	16	10	24
Ccny	0.58163250937619	14	12	24
Ccp110	0.000585826060430102	14	20	24
Ccpg1	0.154554775445263	6	12	24
Ccr1	0.962400332346118	4	14	24
Ccr10	0.606334193775423	2	14	24
Ccr1l1	0.486248620733157	20	10	24
Ccr2	0.934222287954577	4	12	24
Ccr3	0.972324071192058	18	20	24
Ccr4	0.383883254640594	10	10	24
Ccr5	0.0487022281971443	20	14	24
Ccr6	0.702908631460853	10	20	24
Ccr7	0.0176578354564394	8	12	24
Ccr9	0.861072949275112	8	8	24
Ccrl2	0.247018446001087	22	12	24
Ccs	0.85215023968475	12	18	24
Ccsap	0.425577911126247	18	16	24
Ccser1	0.929957906259281	4	12	24
Ccser2	6.65805678503992e-05	16	14	24
Cct2	0.104897106886157	20	12	24
Cct3	0.381841004838664	24	10	24
Cct5	0.00104476958081046	18	16	24
Cct6b	0.32934132326303	24	8	24
Cct7	0.0690207676780451	2	4	24
Cct8	0.639019701108783	2	8	24
Cct8l1	0.942979769033241	20	10	24
Ccz1	0.670096732609128	6	14	24
Cd109	0.305191630238444	12	4	24
Cd14	0.0302514246420455	2	12	24
Cd151	0.88841195201176	4	18	24
Cd163	3.54449896099493e-05	16	16	24
Cd163l1	0.446458426951909	2	14	24
Cd164	1.38505162905663e-05	6	12	24
Cd177	0.955388962508314	2	18	24
Cd180	0.394338661785961	6	20	24
Cd19	0.107327498300942	12	4	24
Cd200	0.940974126096722	18	16	24
Cd200r3	0.235336053501656	4	10	24
Cd200r4	0.616155193372543	24	14	24
Cd207	0.275522353834487	18	14	24
Cd209a	0.285363662565894	2	10	24
Cd209c	0.352992573516429	2	6	24
Cd209d	0.219070627647641	22	6	24
Cd209e	0.96433916989981	2	14	24
Cd22	0.000818676897671431	12	8	24
Cd226	0.887981478939959	16	4	24
Cd247	0.418090544402787	12	10	24
Cd248	0.853503576086081	6	18	24
Cd24a	0.0077411052956076	24	14	24
Cd274	0.0686814639617817	6	4	24
Cd276	0.00130327859951415	10	18	24
Cd28	0.0568056042736004	2	14	24
Cd2ap	0.216310391401026	6	12	24
Cd2bp2	0.789073646070874	12	8	24
Cd300a	0.349974303146851	24	18	24
Cd300c2	0.383213078216118	14	16	24
Cd300lb	0.00935625705155473	2	12	24
Cd300ld	0.0214768406051913	24	14	24
Cd300lf	0.861657650583232	14	8	24
Cd300lg	0.357930876475918	14	14	24
Cd302	0.119637795671896	24	10	24
Cd320	0.0955198124115802	18	6	24
Cd33	0.870274697012204	2	18	24
Cd34	0.0012778828964911	20	8	24
Cd36	0.134592520130883	20	16	24
Cd37	0.0230297879613607	12	4	24
Cd38	0.178291160935491	20	14	24
Cd3d	0.0615273980040657	24	18	24
Cd3e	0.843542661506116	12	12	24
Cd3eap	0.0548054370624366	16	8	24
Cd3g	0.258202207531118	16	14	24
Cd4	0.736262949584442	4	10	24
Cd40	0.911564285162275	12	12	24
Cd40lg	0.825107297904086	20	14	24
Cd44	0.277645111143332	20	14	24
Cd46	0.673984711713046	24	12	24
Cd48	0.854930902407595	4	4	24
Cd5	0.890553023341245	2	12	24
Cd52	0.891452700503005	24	18	24
Cd5l	0.227569872026478	4	16	24
Cd6	0.855708570620782	12	12	24
Cd68	0.21488419614975	22	12	24
Cd7	0.871027061078687	18	10	24
Cd70	0.441771520031541	10	20	24
Cd72	0.186850665565487	20	14	24
Cd79b	0.00641892841465458	8	8	24
Cd81	0.877571265648188	18	12	24
Cd82	0.000347257148457144	8	10	24
Cd83	0.970823913594544	12	14	24
Cd84	0.136944745694724	24	18	24
Cd86	0.0369831300791264	24	10	24
Cd8a	0.670238090031965	12	8	24
Cd8b1	0.290286995931686	6	18	24
Cd9	7.02044191355372e-12	8	10	24
Cd93	0.102495332743373	4	8	24
Cd96	0.383404119510263	12	4	24
Cd99l2	0.633642014842148	14	16	24
Cda	3.59053141503382e-05	22	16	24
Cdadc1	0.94939817917398	24	8	24
Cdc123	0.261878455651998	16	10	24
Cdc14a	0.88391874327861	2	10	24
Cdc14b	0.0199090427355359	10	6	24
Cdc16	0.111842876911678	6	6	24
Cdc20	0.00119066783847573	2	12	24
Cdc23	0.000197987142604667	6	6	24
Cdc25a	0.0944087568422225	14	14	24
Cdc25b	0.331055649279807	2	8	24
Cdc25c	0.71297715257014	2	8	24
Cdc27	0.0285307067455923	14	18	24
Cdc37	0.421710958221708	4	16	24
Cdc37l1	0.00620786907478563	16	20	24
Cdc40	0.0216089885006448	14	12	24
Cdc42	0.347130810128963	6	6	24
Cdc42bpb	0.0934656228973527	6	6	24
Cdc42ep1	0.00147432830639443	10	16	24
Cdc42ep2	0.127156014726153	18	16	24
Cdc42ep3	0.0771073112068612	22	12	24
Cdc42ep4	9.96083007613328e-06	10	16	24
Cdc42se1	0.259453655136702	16	14	24
Cdc42se2	0.0541932048112303	16	18	24
Cdc45	0.927661464800356	2	8	24
Cdc5l	0.323749911144778	2	16	24
Cdc6	0.00146601547901098	16	14	24
Cdc7	0.516404415062235	2	6	24
Cdca2	0.866736903522446	2	14	24
Cdca3	0.0416464767485989	2	10	24
Cdca4	0.577487240168382	2	18	24
Cdca5	0.019960284288917	2	8	24
Cdca7	0.0281827712974753	22	12	24
Cdca7l	0.864419855084138	22	6	24
Cdca8	0.917686610340137	2	14	24
Cdcp1	7.01631693274957e-06	22	16	24
Cdh1	3.08093772771891e-08	2	12	24
Cdh10	0.154338170650875	10	20	24
Cdh11	0.915096617659303	6	4	24
Cdh13	0.420393354808914	18	6	24
Cdh15	0.894623770815482	12	12	24
Cdh16	0.87589243730377	18	12	24
Cdh17	0.882654375936015	12	10	24
Cdh2	0.00055886763251369	10	8	24
Cdh20	0.936435782990044	20	20	24
Cdh22	0.839609187243971	6	18	24
Cdh23	0.92951955010856	2	14	24
Cdh26	0.856642054066324	6	18	24
Cdh3	0.935309367887831	2	8	24
Cdh4	0.900431040446025	18	12	24
Cdh5	0.113598043970276	24	14	24
Cdh6	0.764069059462652	8	18	24
Cdh7	0.900577972756036	8	16	24
Cdhr1	0.915096617659303	12	10	24
Cdhr5	0.901768092156199	16	10	24
Cdipt	0.838773602076701	16	20	24
Cdk1	0.00915591468111671	22	8	24
Cdk11b	0.924296519489478	4	14	24
Cdk14	0.945004724493147	2	4	24
Cdk16	0.922656372589835	16	4	24
Cdk18	3.45398495923739e-07	14	16	24
Cdk2	0.00272353668495025	10	8	24
Cdk20	8.27982237064285e-05	20	14	24
Cdk2ap2	0.0202611090781958	6	4	24
Cdk3	0.918598910933091	18	8	24
Cdk4	0.653735012014643	6	6	24
Cdk5	0.321164212459554	12	14	24
Cdk5r1	0.885622706914562	18	10	24
Cdk5r2	0.951815805584258	2	14	24
Cdk5rap1	0.0396386783972634	24	12	24
Cdk5rap2	8.7700142649075e-06	6	8	24
Cdk6	5.41492586701771e-06	10	10	24
Cdk8	0.0249501729671495	10	8	24
Cdkal1	0.0552575427456542	24	8	24
Cdkl1	0.304081676018735	10	16	24
Cdkl2	0.0466657277347367	20	12	24
Cdkl3	0.865892567240768	24	6	24
Cdkn1a	6.23102441380643e-10	24	10	24
Cdkn1b	0.92190727021714	20	16	24
Cdkn1c	0.81081923651834	8	16	24
Cdkn2a	0.914149637020624	18	10	24
Cdkn2aip	0.30545103439212	10	8	24
Cdkn2b	0.90012219858324	2	8	24
Cdkn2c	0.0938219859000557	22	6	24
Cdkn3	0.0040112804753399	2	18	24
Cdo1	0.000666370672277717	8	12	24
Cdon	0.0134286013485095	2	8	24
Cdpf1	0.952029298261339	8	6	24
Cdr2	0.0753900491259789	24	8	24
Cdrt4	0.954647629845118	18	6	24
Cds1	0.95087911689774	14	6	24
Cds2	0.711804146133974	20	18	24
Cdsn	0.923167898632782	12	12	24
Cdt1	0.432475448355684	18	8	24
Cdv3	0.0141892402944105	14	12	24
Cdx1	0.816787460394404	2	14	24
Cdx2	0.951844004890112	18	16	24
Cdx4	0.032919049850651	4	10	24
Cdyl	0.118971571074056	14	8	24
Cdyl2	0.00892608431355221	12	12	24
Ceacam10	0.964860761387453	12	10	24
Ceacam11	0.872685275229258	18	14	24
Ceacam12	0.288149497409121	14	8	24
Ceacam13	0.901261871230021	12	10	24
Ceacam14	0.622584758428533	12	20	24
Ceacam18	0.19280859803046	22	6	24
Ceacam9	0.87164668268619	2	14	24
Cebpa	0.00188097928273512	8	20	24
Cebpb	4.07448910755957e-09	14	16	24
Cebpg	0.036314356348131	20	12	24
Cebpz	0.897964768700059	24	8	24
Cel	0.892399482564465	2	14	24
Cela1	0.261914253958209	14	6	24
Celf1	0.209996651701354	8	20	24
Celf2	0.568081486099955	16	4	24
Celf3	0.844363668049343	20	4	24
Celf4	0.578281456658458	18	16	24
Celf6	0.905385816487422	18	12	24
Celsr1	4.07177071066724e-09	20	14	24
Celsr3	0.846557800799697	2	14	24
Cemip	0.934082661427269	22	6	24
Cemip2	0.00187585539421466	14	16	24
Cend1	0.0557734914669954	20	18	24
Cenpa	0.358023997184144	8	12	24
Cenpb	0.40712310440597	8	10	24
Cenpc1	0.0471003528859859	2	10	24
Cenpe	0.000661722779125434	2	16	24
Cenph	0.706061241384419	22	16	24
Cenpi	0.0223085530287896	2	10	24
Cenpj	0.26420013210877	6	12	24
Cenpk	0.943786359959758	14	4	24
Cenpn	0.0111879384093776	20	16	24
Cenpo	0.13947542828118	8	10	24
Cenpp	0.59708945170377	14	20	24
Cenpq	0.0583274062315239	4	8	24
Cenps	0.768107995422376	4	12	24
Cenpt	0.464609761946873	14	16	24
Cenpu	0.00626425544080748	18	16	24
Cenpv	0.0251538980798437	8	8	24
Cenpx	0.587175103786309	18	8	24
Cep104	0.0250668514706422	14	12	24
Cep112	0.84733072739169	24	12	24
Cep120	0.0461754276900035	24	18	24
Cep128	0.463569111144407	2	16	24
Cep131	0.979401260399714	2	18	24
Cep135	0.81263492934871	6	12	24
Cep162	0.925460411222675	24	12	24
Cep164	0.000310186677229724	2	12	24
Cep170b	0.00300506260675339	8	18	24
Cep19	0.101292728695301	24	14	24
Cep192	0.0262856823566413	2	16	24
Cep250	0.403226736717731	6	14	24
Cep290	0.564585125593766	24	12	24
Cep295nl	0.95567050260206	2	20	24
Cep350	0.0970108264171203	20	16	24
Cep41	4.27653569622585e-06	6	12	24
Cep44	0.000118650334078522	24	12	24
Cep55	0.896246387615019	2	4	24
Cep57	0.507779854289086	10	8	24
Cep57l1	0.0948332969142078	6	6	24
Cep63	0.861657650583232	24	18	24
Cep68	0.0425132459574827	8	20	24
Cep70	0.419518114156479	10	8	24
Cep72	0.0587369947397878	24	18	24
Cep78	0.00259068123690389	22	16	24
Cep83	0.935160871237582	6	12	24
Cep85	0.000583260122331882	14	16	24
Cep89	0.885754043934115	6	18	24
Cep95	0.0421160494315417	24	12	24
Cep97	0.00351550423681475	24	6	24
Cept1	0.00173863684336043	24	12	24
Cer1	0.879060247253742	2	6	24
Cercam	0.888792449609201	18	20	24
Cerk	0.282292562796883	4	12	24
Cers2	0.32934132326303	20	18	24
Cers4	0.430042994150433	8	16	24
Cers5	0.883385346376945	6	20	24
Cers6	0.00238361917769425	16	6	24
Ces1d	2.34703517011216e-06	24	4	24
Ces1e	0.174493266322142	24	12	24
Ces1f	0.289015310034476	16	14	24
Ces1g	0.298441632171867	24	6	24
Ces2a	0.916285046389186	24	12	24
Ces2e	0.00671219690364109	24	12	24
Ces4a	0.125750255051951	24	8	24
Cetn1	0.0450867598055537	20	6	24
Cetn2	0.891442683957407	14	20	24
Cetn3	0.922236101012828	16	4	24
Cetn4	0.00980401675453294	24	14	24
Cfap126	0.00328646438161907	10	4	24
Cfap161	0.891901160170174	18	14	24
Cfap20	0.105814861326797	10	6	24
Cfap206	0.736832621260051	10	12	24
Cfap298	0.318629554342501	2	8	24
Cfap299	0.189096685840672	12	12	24
Cfap300	0.43453449371448	14	12	24
Cfap36	0.0360451930933676	24	12	24
Cfap410	0.21610313222185	12	10	24
Cfap52	0.838326005117683	2	12	24
Cfap57	0.889008903767008	12	12	24
Cfap61	0.836714262368948	2	14	24
Cfap69	0.872652425132558	2	18	24
Cfap97	0.849095208942772	10	12	24
Cfb	0.00679210400963681	6	4	24
Cfc1	0.553368532177895	18	20	24
Cfd	0.920580518855974	12	8	24
Cfdp1	0.204839921334689	6	12	24
Cfhr1	0.360069715737626	24	12	24
Cfi	0.0348297304644713	24	12	24
Cfl1	0.160752983544522	8	8	24
Cfl2	0.944751889965567	16	20	24
Cflar	0.44397331878936	16	16	24
Cftr	0.911113222383638	10	20	24
Cga	0.1039981113667	14	10	24
Cgas	0.87164668268619	24	20	24
Cggbp1	0.453508854448162	24	12	24
Cgnl1	0.107037864169548	6	12	24
Cgref1	0.890715163976953	2	4	24
Cgrrf1	2.77788546827711e-05	16	14	24
Ch25h	0.831958421325918	2	4	24
Chac1	0.0293347148044077	12	12	24
Chac2	0.963056591491451	18	14	24
Chad	0.807713019794062	2	14	24
Chaf1b	0.0125957168035107	14	14	24
Champ1	0.0185298273308314	2	12	24
Chat	0.561445927941483	4	12	24
Chchd1	0.89154996938991	24	4	24
Chchd10	0.641506352890303	18	12	24
Chchd3	0.214654996601884	16	16	24
Chchd4	0.000120321555825063	14	16	24
Chchd5	0.44397331878936	8	12	24
Chchd6	0.91595797093838	18	4	24
Chchd7	0.00327619134582482	14	16	24
Chd1	0.483535369918923	16	6	24
Chd1l	0.00200398069334276	16	10	24
Chd3	0.0405467775087882	6	18	24
Chd4	0.0235483301173005	24	18	24
Chd7	2.88849842161291e-05	14	14	24
Chd8	0.83800671190273	16	10	24
Chdh	0.217298599446453	8	18	24
Chek1	3.41900213285834e-05	16	18	24
Chek2	0.0954774514371847	4	8	24
Chfr	0.89639678130428	24	12	24
Chga	0.269936689208422	18	16	24
Chgb	0.812808140586978	18	20	24
Chic1	6.92525814528316e-06	6	6	24
Chic2	0.063397921945991	10	8	24
Chid1	0.0891455804677455	24	14	24
Chil1	0.935554677248216	2	14	24
Chit1	0.867981010677962	18	12	24
Chka	4.61230168037062e-13	2	10	24
Chl1	0.887642474402917	10	14	24
Chm	0.940974126096722	14	12	24
Chml	0.0443970149182909	20	10	24
Chmp1a	0.000140131466009941	12	8	24
Chmp1b	0.94326313388744	24	8	24
Chmp2a	0.63432521341704	16	12	24
Chmp2b	0.00745206538888655	6	12	24
Chmp3	0.531570377525096	6	4	24
Chmp4c	0.00489867399141122	18	12	24
Chmp5	0.702908631460853	6	12	24
Chmp7	0.000314163429501899	6	12	24
Chn1	0.922158605629451	8	8	24
Chodl	0.964830129488613	8	8	24
Chordc1	0.00138880089446079	16	18	24
Chp1	0.00311851435041988	18	8	24
Chpf	0.937972900702022	18	16	24
Chpt1	0.000839668612996339	16	16	24
Chrd	0.74019320960052	18	12	24
Chrdl1	0.407498455155216	14	6	24
Chrdl2	0.458959766491847	20	12	24
Chrm1	0.515466329737959	12	18	24
Chrm3	0.851723662352605	4	10	24
Chrm4	0.771891110991437	8	16	24
Chrna1	0.801484503626983	2	6	24
Chrna2	0.940849200732106	22	4	24
Chrna3	0.0727215500771806	22	10	24
Chrna4	0.00139909447874925	18	20	24
Chrna5	0.942875170393442	18	4	24
Chrna6	0.918623291290659	10	20	24
Chrna7	0.118073442245714	12	12	24
Chrnb1	0.926747344708195	14	8	24
Chrnb2	0.11348256517311	20	10	24
Chrnb4	0.893421703502403	2	14	24
Chrnd	0.667531933171298	12	8	24
Chrne	0.95255271274901	8	14	24
Chrng	0.824916989709297	12	12	24
Chst1	0.760238540798863	6	10	24
Chst10	0.927431592768986	14	10	24
Chst11	0.00975921398612915	12	12	24
Chst12	0.0179591601139905	6	12	24
Chst14	0.396151576369868	2	14	24
Chst2	0.887762331382909	8	14	24
Chst3	0.269185040261765	12	12	24
Chst4	0.935981967462136	6	10	24
Chst5	0.865892567240768	12	18	24
Chst7	0.903469124812797	10	12	24
Chst8	0.969965030489603	12	4	24
Chst9	0.163874284681376	14	16	24
Chsy3	0.51384046851688	8	14	24
Chtf18	0.852462219782361	18	6	24
Chtop	0.608085504043416	24	20	24
Chuk	0.25348031891243	10	8	24
Churc1	0.894391248567182	12	18	24
Ciao1	0.0137658946723917	12	6	24
Ciao2a	0.0257634334965035	6	6	24
Ciao2b	0.120726834756636	16	8	24
Ciao3	0.0407877865063598	16	14	24
