pVal	phase	peak.shape	period
4930447C04Rik	0.00785049441059562	20	12	24
4930451I11Rik	0.312122028499297	24	4	24
4930452B06Rik	0.918825545155148	20	20	24
4930465K10Rik	0.0519605550754842	20	8	24
4930470P17Rik	0.577059929853098	20	8	24
4930471G03Rik	0.000453745340041722	20	8	24
4930474N05Rik	0.0112255375387587	20	12	24
4930483J18Rik	0.104927565699182	20	12	24
4930486L24Rik	0.659374832170001	20	12	24
4930503B20Rik	0.0538850200782799	20	8	24
4930503L19Rik	0.565042734422087	20	16	24
4930505A04Rik	0.0218499557939391	20	8	24
4930515G01Rik	0.0109825649367153	4	16	24
4930519G04Rik	0.103423390858654	20	12	24
4930522H14Rik	0.111218421186398	20	8	24
4930524B15Rik	0.953052556992902	20	12	24
4930539E08Rik	0.000132499703485318	20	8	24
4930544G11Rik	4.90019511686011e-05	20	12	24
4930544M13Rik	0.151278418491358	20	8	24
4930548H24Rik	0.878394268992004	20	16	24
4930550C14Rik	0.303561678183186	20	8	24
4930556L07Rik	0.659165726818671	24	4	24
4930578I06Rik	0.957620427320016	24	4	24
4930579K19Rik	0.00401006455548213	20	16	24
4930591A17Rik	0.000453745340041722	20	8	24
4931406B18Rik	0.0567818064028368	20	16	24
4931406C07Rik	0.0418565757436523	8	12	24
4931406H21Rik	0.0101377522492757	4	16	24
4931414P19Rik	0.000746285094630543	4	12	24
4931417E11Rik	0.139903420932242	20	12	24
4931428F04Rik	0.519291397922113	24	16	24
4931428L18Rik	0.00632570642358305	20	8	24
4931429L15Rik	0.0481116250698927	20	8	24
4931431C16Rik	0.0116932682695403	20	12	24
4932414N04Rik	0.0500360900726885	20	16	24
4932435O22Rik	0.0552583499214339	20	16	24
4932438A13Rik	0.000434017281779038	8	16	24
4932438H23Rik	0.0926820176553313	20	8	24
4933400A11Rik	0.163220657754283	20	8	24
4933402J07Rik	0.853691607787323	12	16	24
4933404G15Rik	0.00485767295277792	20	12	24
4933411K16Rik	0.0240558125349464	8	12	24
