"CycID" "filter_type" "ar_method" "period_number" "period" "amplitude" "phase" "mean" "R_square" "R2_adjust" "coef_var" "pvalue" "fdr_BH"
"1" "0610009B22Rik" "0" "default" "1" "24" "0.1414326087825" "21.2312821035374" "3.56651136704524" "0.235877732333241" "0.0660727839628495" "0.062236461383633" "0.298011381923624" "0.526281474770391"
"2" "0610010F05Rik" "0" "default" "1" "24" "0.192148391468924" "14.833597020037" "1.37205340487088" "0.532494786085354" "0.428604738548766" "0.143161800686935" "0.0326617209802151" "0.201262081639746"
"3" "0610012G03Rik" "0" "default" "1" "24" "0.0961659060704923" "12.7171697457113" "1.890232556788" "0.513162239464891" "0.404976070457089" "0.0558203457424708" "0.0391948631075703" "0.214467176646503"
"4" "0610040J01Rik" "0" "default" "1" "24" "0.0978020328544722" "11.4076483527255" "2.03066956003445" "0.46964758052628" "0.351791487309897" "0.0498865282680511" "0.0576156538749506" "0.247710736405902"
"5" "1110004F10Rik" "0" "default" "1" "24" "0.0654447117926192" "20.7579317307546" "3.07932675050363" "0.0507439942894545" "-0.160201784757333" "0.0695907821943412" "0.791088535484075" "0.879990255412264"
"6" "1110006O24Rik" "0" "default" "1" "24" "0.0482274889955424" "22.2337812389401" "-1.94206405438336" "0.0760860344689033" "-0.129228180093563" "-0.0641256485312613" "0.700393155019791" "0.824463522374117"
"7" "1110008L16Rik" "0" "default" "1" "24" "0.151824989506341" "4.7146762251281" "1.20160241583439" "0.4203783942975" "0.291573593030278" "0.145795366141473" "0.0859311344774956" "0.29557921370126"
"8" "1110008P14Rik" "0" "default" "1" "24" "0.132947230559137" "18.7665493026941" "2.52893878831436" "0.857758981354268" "0.826149866099661" "0.0431370910864345" "0.000154387395969069" "0.0496422908050207"
"9" "1110012L19Rik" "0" "default" "1" "24" "0.105721239351446" "10.3421184724473" "1.86679112500969" "0.135938720599396" "-0.0560748970451832" "0.108813728394037" "0.518143968653825" "0.701101639183746"
"10" "1110017D15Rik" "0" "default" "1" "24" "0.0931166675736061" "16.8078961766668" "-1.17134275888832" "0.281441129067478" "0.121761379971362" "-0.106249562252251" "0.225985512847066" "0.461840202655354"
"11" "1110038F14Rik" "0" "default" "1" "24" "0.134148967374757" "4.23247865898504" "-0.13446217461746" "0.137000237274413" "-0.0547774877757177" "-2.59858049434913" "0.515285644388928" "0.699735361161772"
"12" "1110051M20Rik" "0" "default" "1" "24" "0.126694461921222" "1.27206020304727" "-0.187473266875062" "0.471742761661598" "0.354352264253065" "-0.770191826472636" "0.0565984522008951" "0.245971302932289"
"13" "1110059G10Rik" "0" "default" "1" "24" "0.122144888640325" "7.46402181770824" "2.88314037433505" "0.427399341338382" "0.300154750524689" "0.0556806906333058" "0.0813454553653135" "0.287814546832993"
"14" "1300017J02Rik" "0" "default" "1" "24" "0.0191227417581194" "0.842299913601361" "6.88979908321849" "0.0419461760477284" "-0.170954673719443" "0.0107852095407498" "0.82462137684024" "0.89903420038667"
"15" "1500002F19Rik" "0" "default" "1" "24" "0.0265570020764902" "19.4096635212238" "-2.13764926279263" "0.0781180899329675" "-0.126744556748595" "-0.0316510943310855" "0.693487788997475" "0.82002865740487"
"16" "1500015O10Rik" "0" "default" "1" "24" "0.0293401865490822" "14.4962256336991" "-2.16408562346623" "0.447353050001913" "0.324542616669004" "-0.0146577677309132" "0.0693449754789189" "0.269423654729085"
"17" "1600002K03Rik" "0" "default" "1" "24" "0.200772564985473" "19.3608284719972" "0.0081850655846379" "0.643889264515716" "0.564753545519209" "21.9813574390375" "0.00959694041622727" "0.137520522579079"
"18" "1600012H06Rik" "0" "default" "1" "24" "0.0333647659444351" "2.81850668559562" "2.09732916244759" "0.0820797154768472" "-0.121902569972742" "0.0464301182852309" "0.68017764197112" "0.812073287890552"
"19" "1600014C10Rik" "0" "default" "1" "24" "0.053779969567229" "6.53957215067365" "0.258769381687618" "0.17542729749099" "-0.0078110808443459" "0.350917928494056" "0.419788261425053" "0.627901353948342"
"20" "1600015I10Rik" "0" "default" "1" "24" "0.0754585712755496" "21.2641542735381" "-0.553129706857527" "0.403762667286325" "0.271265482238842" "-0.187406799781418" "0.0975857140529741" "0.313150366192935"
"21" "1700001C02Rik" "0" "default" "1" "24" "0.0664159910350986" "19.827950555426" "-1.95226601990695" "0.405503133065015" "0.273392718190574" "-0.0396476524511513" "0.0963103732152095" "0.311700674681418"
"22" "1700001C19Rik" "0" "default" "1" "24" "0.21626040025571" "5.19144793122406" "0.78061782635407" "0.557710515047605" "0.459423962835962" "0.270919914528118" "0.0254495299476267" "0.183876783473364"
