"CycID" "filter_type" "ar_method" "period_number" "period" "amplitude" "phase" "mean" "R_square" "R2_adjust" "coef_var" "pvalue" "fdr_BH"
"1" "0610009B22Rik" "0" "default" "1" "24" "0.099330221362381" "23.1519986745132" "2.2540008197461" "0.118854811048524" "-0.0769552309406925" "0.0906292690455582" "0.56586604464157" "0.716971796035821"
"2" "0610010F05Rik" "0" "default" "1" "24" "0.162114457158951" "8.37200823506877" "0.0384911785918089" "0.382258665657676" "0.244982813581604" "5.1415150338395" "0.114453737270726" "0.331187472723116"
"3" "0610012G03Rik" "0" "default" "1" "24" "0.115542330510421" "15.994326965854" "1.28657113518818" "0.502565545098114" "0.392024555119918" "0.0900484408790521" "0.0431828583462158" "0.218432719887242"
"4" "0610040J01Rik" "0" "default" "1" "24" "0.177649927394035" "11.3967624942766" "1.53174293151813" "0.76791540449387" "0.716341049936952" "0.0961179948767667" "0.00139768215089353" "0.0498209803814348"
"5" "1110004F10Rik" "0" "default" "1" "24" "0.130809778418909" "23.8866476342526" "2.49307872948624" "0.443077444660905" "0.319316876807773" "0.0593683344594027" "0.0717920958784758" "0.271153709939603"
"6" "1110006O24Rik" "0" "default" "1" "24" "0.114177848330626" "19.0566401497854" "-0.414183755637426" "0.213497347551061" "0.0387189803401858" "-0.52166605503086" "0.339352350940786" "0.549488618586389"
"7" "1110008L16Rik" "0" "default" "1" "24" "0.059944631233076" "0.0163490108721184" "1.07079048102802" "0.214070870536923" "0.0394199528784616" "0.0887729161367834" "0.338240210104558" "0.549020529128493"
"8" "1110008P14Rik" "0" "default" "1" "24" "0.0791150031599678" "15.228329032311" "0.396836547574222" "0.235705229864238" "0.0658619476118465" "0.350835803137741" "0.298314247140223" "0.514532449919159"
"9" "1110012L19Rik" "0" "default" "1" "24" "0.128378691750611" "2.02056358287672" "-0.611953463459122" "0.0553475965402762" "-0.154575159784107" "-0.630608782374568" "0.773970044908123" "0.856137414070122"
"10" "1110017D15Rik" "0" "default" "1" "24" "0.126933431050602" "19.5089060441842" "-0.576672250623975" "0.369988122405541" "0.229985482940105" "-0.27407745657744" "0.125045859992498" "0.343911036894134"
"11" "1110038F14Rik" "0" "default" "1" "24" "0.118733403301027" "22.1194140869616" "0.0627343761655632" "0.479765966950853" "0.364158404051042" "2.04913430136212" "0.0528316797492181" "0.238072821483447"
"12" "1110051M20Rik" "0" "default" "1" "24" "0.0509461433216298" "16.770044820301" "-0.939739483635518" "0.101472207049401" "-0.0982006358285104" "-0.126725084342286" "0.617862472424942" "0.753723355327174"
