"CycID" "filter_type" "ar_method" "period_number" "period" "amplitude" "phase" "mean" "R_square" "R2_adjust" "coef_var" "pvalue" "fdr_BH"
"1" "0610009B22Rik" "0" "default" "1" "24" "0.216282110850381" "20.7581308102717" "1.95907666213353" "0.538761765384698" "0.436264379914631" "0.106425091251151" "0.0307371683260786" "0.124031170847382"
"2" "0610010F05Rik" "0" "default" "1" "24" "0.0684555566721328" "21.0747876736307" "0.512977319728874" "0.18111923027737" "-0.000854274105436703" "0.22543172748679" "0.40690499952527" "0.507123828948298"
"3" "0610012G03Rik" "0" "default" "1" "24" "0.0193351889261615" "13.1756262273425" "1.77497356143763" "0.0407948286370396" "-0.172361876110285" "0.0383101506961436" "0.829090238288936" "0.864694382597131"
"4" "0610040J01Rik" "0" "default" "1" "24" "0.106342556895473" "13.0131554028135" "1.90951369682089" "0.433350736866762" "0.307428678392709" "0.060663151088243" "0.0776094271034781" "0.192508651545511"
"5" "1110004F10Rik" "0" "default" "1" "24" "0.185762793113802" "22.5249198545175" "1.46147628694436" "0.639860804841131" "0.559829872583604" "0.1154056121698" "0.0100952424496744" "0.0772026366377427"
"6" "1110006O24Rik" "0" "default" "1" "24" "0.0254281360925916" "12.7800500186345" "-1.09347724158399" "0.0246610106609293" "-0.192080986969975" "-0.104712139995673" "0.89371723867726" "0.91636282289235"
"7" "1110008L16Rik" "0" "default" "1" "24" "0.15009379746424" "21.4293389285433" "1.76794443403082" "0.626217694855249" "0.543154960378638" "0.0771426259873888" "0.011933952945409" "0.0818582657257585"
"8" "1110008P14Rik" "0" "default" "1" "24" "0.206531016315352" "19.9969208876408" "-0.690839883018887" "0.681289420779288" "0.61046484761913" "-0.266533027557384" "0.0058248421165179" "0.063574273414209"
"9" "1110012L19Rik" "0" "default" "1" "24" "0.107914488206145" "3.4688933818124" "-0.463356216199504" "0.351749883653018" "0.207694302242578" "-0.288613445292006" "0.14218104937746" "0.263819141079906"
"10" "1110017D15Rik" "0" "default" "1" "24" "0.0396119965475541" "11.9391653396855" "-1.59100916059767" "0.231298763561344" "0.0604762665749758" "-0.038574176976372" "0.306132267506844" "0.416461572922938"
"11" "1110038F14Rik" "0" "default" "1" "24" "0.0927005931517966" "22.4389238475249" "-0.477552772984585" "0.52912335456482" "0.424484100023669" "-0.210169012504338" "0.0337351137344426" "0.129274402482075"
"12" "1110051M20Rik" "0" "default" "1" "24" "0.0415850931117766" "6.96573549894327" "-1.30807553829808" "0.23739887770473" "0.067931961639114" "-0.0464831360011811" "0.295351023603176" "0.40695759414559"
"13" "1110059G10Rik" "0" "default" "1" "24" "0.117764982473415" "1.82178099941049" "-0.560058119029706" "0.278076804910142" "0.117649428223507" "-0.284666337032669" "0.230786011063428" "0.346893399178155"
"14" "1300017J02Rik" "0" "default" "1" "24" "0.0169910474754485" "3.3210242442813" "5.11814473529254" "0.145813265338407" "-0.0440060090308356" "0.00727357804206017" "0.492025602576207" "0.580009660493829"
"15" "1500002F19Rik" "0" "default" "1" "24" "0.0424573118786419" "10.8106188634318" "-2.75281872269863" "0.271377338944689" "0.109461192043508" "-0.0223403469351201" "0.240581392302607" "0.356084812071538"
