"CycID" "filter_type" "ar_method" "period_number" "period" "amplitude" "phase" "mean" "R_square" "R2_adjust" "coef_var" "pvalue" "fdr_BH"
"1" "0610009B22Rik" "0" "default" "1" "24" "0.17556901511869" "21.027434034895" "2.00241906470191" "0.504161667155279" "0.456938968789115" "0.0875100548544455" "0.000632515301254966" "0.00465097536945651"
"2" "0610010F05Rik" "0" "default" "1" "24" "0.0164382635128144" "13.3418716141655" "0.568848326485482" "0.0097761054028872" "-0.0845309321777903" "0.208551099606076" "0.90198791656862" "0.922344287222267"
"3" "0610012G03Rik" "0" "default" "1" "24" "0.0418908817404269" "13.6219189388521" "1.79155726338178" "0.142288597187321" "0.0606017969194462" "0.0440167402075277" "0.199564105675984" "0.306845610208933"
"4" "0610040J01Rik" "0" "default" "1" "24" "0.0915164479828869" "12.0315254062164" "1.92213104650732" "0.395355048839269" "0.33776981539539" "0.0548212079541118" "0.0050787229669419" "0.0221085951077836"
"5" "1110004F10Rik" "0" "default" "1" "24" "0.140864624454776" "23.4724880727668" "1.51817438417228" "0.449832162555677" "0.397435225656217" "0.0979605964557811" "0.00188451492138608" "0.0104182667370868"
"6" "1110006O24Rik" "0" "default" "1" "24" "0.0263613144002647" "7.49272818535578" "-1.13533013335036" "0.0302872542977624" "-0.0620663405310222" "-0.0943432018580523" "0.724023381061935" "0.776265028120728"
"7" "1110008L16Rik" "0" "default" "1" "24" "0.102693822941211" "22.0843058195437" "1.79287292813087" "0.425797046587254" "0.371111051024135" "0.0621118303430696" "0.00295247977006974" "0.0146350191376184"
"8" "1110008P14Rik" "0" "default" "1" "24" "0.173455091320162" "20.2741942739163" "-0.642527761621745" "0.610971122498473" "0.573920753212614" "-0.252704410408103" "4.952327086305e-05" "0.000717720012293367"
"9" "1110012L19Rik" "0" "default" "1" "24" "0.0746724249997303" "3.85603103035331" "-0.408739900960185" "0.158829833878676" "0.0787183894861694" "-0.324195180352187" "0.162659915259275" "0.267969247158668"
"10" "1110017D15Rik" "0" "default" "1" "24" "0.0363305626263621" "13.0984017632582" "-1.60604642429183" "0.18588822808573" "0.108353773617704" "-0.0380010235026642" "0.115393770293603" "0.212490989716384"
"11" "1110038F14Rik" "0" "default" "1" "24" "0.0637958961854888" "22.0786067280067" "-0.474934678799467" "0.285005080323371" "0.216910326068454" "-0.199359464348949" "0.0295243970897385" "0.0824837042446278"
"12" "1110051M20Rik" "0" "default" "1" "24" "0.0504371229610736" "8.69360038467686" "-1.32041255152956" "0.330452861464782" "0.266686467318571" "-0.0487146660505693" "0.0148150172808854" "0.0491465950942082"
"13" "1110059G10Rik" "0" "default" "1" "24" "0.0984458605653703" "2.27666655497859" "-0.521374871795167" "0.206839558203345" "0.131300468508425" "-0.293976020477834" "0.0877588620198563" "0.17650531986113"
"14" "1300017J02Rik" "0" "default" "1" "24" "0.0103930030498111" "3.88304365022204" "5.0979199851542" "0.0363308351200018" "-0.0554471805828554" "0.00774307341322257" "0.678021724886845" "0.737451065492682"
"15" "1500002F19Rik" "0" "default" "1" "24" "0.0165604969095773" "16.4155965040615" "-2.75635456030684" "0.0412985043350174" "-0.0500064000140288" "-0.0222732842892393" "0.642208059590488" "0.707165267055486"
"16" "1500015O10Rik" "0" "default" "1" "24" "0.0555557664405051" "6.56634406487513" "-1.734000093259" "0.227105080317028" "0.153496040347221" "-0.0484790847751734" "0.0668751474793039" "0.146277307116043"
"17" "1600002K03Rik" "0" "default" "1" "24" "0.0298149932800446" "12.8164534297901" "-1.41536062765487" "0.0370921826286704" "-0.0546133237876467" "-0.0774377328472403" "0.672418233961922" "0.73302929808726"
