"CycID" "filter_type" "ar_method" "period_number" "period" "amplitude" "phase" "mean" "R_square" "R2_adjust" "coef_var" "pvalue" "fdr_BH"
"1" "0610009B22Rik" "0" "default" "1" "24" "0.135814266775634" "21.2417871964421" "2.04576149321584" "0.720746278805098" "0.658689896317341" "0.0582185637805053" "0.00321362620833887" "0.050739806194975"
"2" "0610010F05Rik" "0" "default" "1" "24" "0.0919832574209095" "10.5230482076391" "0.624719334378265" "0.496347898498664" "0.384425209276145" "0.147856181364682" "0.0456654694647698" "0.176146061472619"
"3" "0610012G03Rik" "0" "default" "1" "24" "0.0660511410282001" "13.7279188784733" "1.80814094511007" "0.30487880873754" "0.150407432901437" "0.0471342320799634" "0.194658054349049" "0.392488223654586"
"4" "0610040J01Rik" "0" "default" "1" "24" "0.0855493280525621" "10.7580943575084" "1.93474839796025" "0.464332641300276" "0.345295450478115" "0.0475697588130891" "0.0602598885349737" "0.205410396203455"
"5" "1110004F10Rik" "0" "default" "1" "24" "0.102338108438237" "0.839450654834281" "1.57487246591713" "0.623020891671001" "0.539247756486779" "0.0614304551476337" "0.0124001738179649" "0.089486312464188"
"6" "1110006O24Rik" "0" "default" "1" "24" "0.0545811767902937" "5.4144876870112" "-1.17718302909135" "0.236353284025425" "0.0666540138088531" "-0.0675954424651753" "0.297177686854873" "0.500862144655993"
"7" "1110008L16Rik" "0" "default" "1" "24" "0.0622193105173708" "0.0491534551351994" "1.81780141399819" "0.403980059456041" "0.271531183779605" "0.0387355370621192" "0.0974257043279712" "0.265348287578881"
"8" "1110008P14Rik" "0" "default" "1" "24" "0.137338406931477" "20.6512586099097" "-0.594215637250463" "0.749727422257111" "0.694111293869802" "-0.200222896415776" "0.00196272611232073" "0.0448603190290288"
"9" "1110012L19Rik" "0" "default" "1" "24" "0.0305764138510957" "5.31106734287029" "-0.354123582949224" "0.0528901642623029" "-0.157578688123852" "-0.299766813009728" "0.783071756913272" "0.86889431473312"
"10" "1110017D15Rik" "0" "default" "1" "24" "0.0344293821212603" "14.2930773883389" "-1.62108364800778" "0.184851760830018" "0.00370770768113249" "-0.0350637122647283" "0.398625132292506" "0.591025256635553"
"11" "1110038F14Rik" "0" "default" "1" "24" "0.0357940381324948" "21.162817333347" "-0.472316588690548" "0.105162716796498" "-0.0936900128042804" "-0.187496099176919" "0.606524456933144" "0.747510459899981"
"12" "1110051M20Rik" "0" "default" "1" "24" "0.0643713424966648" "9.88909201603046" "-1.33274954194679" "0.56677558276506" "0.470503490046184" "-0.0490507536425696" "0.0231850569952705" "0.122372975149771"
"13" "1110059G10Rik" "0" "default" "1" "24" "0.0711433930255868" "2.81359153376933" "-0.482691621314901" "0.151812656237645" "-0.03667342015399" "-0.282345474617317" "0.476664759696726" "0.656504562536387"
"14" "1300017J02Rik" "0" "default" "1" "24" "0.00839701319590948" "4.84007504662316" "5.07769520537872" "0.0401500262362388" "-0.173149967933486" "0.0059486893807104" "0.831601201428505" "0.9018996652732"
"15" "1500002F19Rik" "0" "default" "1" "24" "0.0513765720943927" "20.1545124258038" "-2.7598904347692" "0.403869101584844" "0.271395568603698" "-0.0221322888008037" "0.097507348442067" "0.26538167507456"
"16" "1500015O10Rik" "0" "default" "1" "24" "0.0405139381682727" "2.05271492305519" "-1.75952403196141" "0.208961593710005" "0.0331752812011175" "-0.0356232447483391" "0.348248347204261" "0.549026813473135"
"17" "1600002K03Rik" "0" "default" "1" "24" "0.0705612615867983" "9.38387384780329" "-1.43708604470359" "0.336825321515873" "0.189453170741622" "-0.0635862982111263" "0.157516375425106" "0.347134906485746"
"18" "1600012H06Rik" "0" "default" "1" "24" "0.083190022758141" "3.35513121437213" "0.938826418558484" "0.780394095829453" "0.731592783791553" "0.0776795436087645" "0.00108992861404733" "0.0380444377863267"
"19" "1600014C10Rik" "0" "default" "1" "24" "0.177259176391718" "8.47685010068625" "2.15930839614406" "0.654012551537748" "0.57712645187947" "0.0722368089612879" "0.008428912547918" "0.0748915655670506"
"20" "1600015I10Rik" "0" "default" "1" "24" "0.0223736385505916" "19.8843031060733" "-2.51987517589924" "0.0603482520900431" "-0.148463247445503" "-0.0258917408116733" "0.755703035698815" "0.850405479962602"
"21" "1700001C02Rik" "0" "default" "1" "24" "0.0563837782530676" "12.3046527219788" "-1.36891890977326" "0.467831178202521" "0.349571440025303" "-0.0457760979004523" "0.0585089657393685" "0.201848088775923"
