"CycID" "filter_type" "ar_method" "period_number" "period" "amplitude" "phase" "mean" "R_square" "R2_adjust" "coef_var" "pvalue" "fdr_BH"
"1" "0610009B22Rik" "0" "default" "1" "24" "0.168247613890467" "23.0764929573522" "2.29958434476585" "0.303907553663443" "0.237613034964723" "0.0938796860622699" "0.0222844885367643" "0.120575821399245"
"2" "0610010F05Rik" "0" "default" "1" "24" "0.162297883556688" "14.6355894223049" "0.0587330003581219" "0.13165784901512" "0.048958596540369" "5.51510120853177" "0.227119420642657" "0.529526327578102"
"3" "0610012G03Rik" "0" "default" "1" "24" "0.0699585308089816" "16.2697897445733" "1.32296317291521" "0.15236720240015" "0.0716402692954021" "0.0980270656008891" "0.176271216711504" "0.458882868024204"
"4" "0610040J01Rik" "0" "default" "1" "24" "0.170399269954713" "10.3811231865477" "1.56238713885578" "0.61801800287382" "0.581638765052279" "0.0982438210281456" "4.08743065514194e-05" "0.00122620429892709"
"5" "1110004F10Rik" "0" "default" "1" "24" "0.0954627151359456" "23.1219863119804" "2.42231503060277" "0.225384262171902" "0.151611334759702" "0.0622430637033582" "0.0684551806569405" "0.254958397885242"
"6" "1110006O24Rik" "0" "default" "1" "24" "0.0422817802440659" "11.6098895812051" "-0.494322886280702" "0.0135715251707407" "-0.0803740438606175" "-0.523542340061648" "0.866340871959287" "0.964351107302971"
"7" "1110008L16Rik" "0" "default" "1" "24" "0.122155986736637" "22.8824972069098" "1.06873330043731" "0.2600432536337" "0.189571182551195" "0.158666718285271" "0.0423317778249104" "0.187634563886055"
"8" "1110008P14Rik" "0" "default" "1" "24" "0.0286865533185886" "9.58481984789617" "0.413056153702552" "0.0171249588138183" "-0.0764821879658182" "0.390007008190999" "0.834127082569404" "0.955575288190981"
"9" "1110012L19Rik" "0" "default" "1" "24" "0.0862869455596172" "4.05095437722378" "-0.538484066045136" "0.0282919821558653" "-0.0642516385911953" "-0.689219111377024" "0.739819468126325" "0.923285512156877"
"10" "1110017D15Rik" "0" "default" "1" "24" "0.0109185559442706" "16.4268999310249" "-0.598751807501842" "0.00159432381819891" "-0.0934919310562585" "-0.322997504504686" "0.983385804628034" "0.996593500649932"
"11" "1110038F14Rik" "0" "default" "1" "24" "0.105699294460386" "21.1488117326059" "0.0975993549449155" "0.246383658526597" "0.174610673624368" "1.54838055170042" "0.051295376898608" "0.211624558095889"
