ID	Waveform	PeriodMean	PeriodStdDev	PhaseMean	PhaseStdDev	NadirMean	NadirStdDev	Mean	Std_Dev	Max	Min	Max_Amp	FC	IQR_FC	NumBoots	TauMean	TauStdDev	empP	GammaP	GammaBH
Lgalsl	cosine	24.0	0.0	0.0	-0.0	8.0	-0.0	2.057960748476482	1.0796585454244845	3.50612132898	0.46302283380599996	3.04309849517	7.57224282043	2.62758364812	25	1.8022998189500001	0.143911369803	0.000999000999000999	2.391087257850052e-06	0.018543061767560095
Ppp1r3c	cosine	24.0	0.0	0.0	-0.0	8.0	-0.0	3.1437255141597755	0.9066571026257928	4.26816385449	1.38112223107	2.88704162342	3.09035924444	1.54051810338	25	1.7772695961200002	0.17285012935400001	0.000999000999000999	3.187170594446375e-06	0.018543061767560095
Thrsp	cosine	24.0	0.0	12.0	-0.0	4.0	-0.0	4.959674125784886	0.4930431039569729	5.71475657184	4.24765095658	1.46710561526	1.34539222508	1.23678220965	25	1.75046426564	0.165357995369	0.000999000999000999	4.331825833000779e-06	0.018543061767560095
Lipa	cosine	24.0	0.0	20.0	5.69182430834e-08	16.0	-0.0	2.9780551979877465	0.3714036891314269	3.4244691773000002	2.16369678884	1.26077238846	1.58269365419	1.1631607414799998	25	1.72543404281	0.184160366505	0.000999000999000999	5.764085100267359e-06	0.018543061767560095
Ccne2	cosine	24.0	0.0	12.0	-0.0	4.0	-0.0	-2.480612489114511	0.3973247535854687	-1.5234640691999999	-2.9990522165499995	1.47558814735	0.507981841993	0.852521534592	25	1.70130315346	0.19555378818900002	0.000999000999000999	7.585298971449894e-06	0.019521525432923445
Hsd3b7	cosine	24.0	0.0	4.0	-0.0	12.0	-0.0	6.053091271516454	0.3858511509401192	6.496801884630001	5.430896033530001	1.06590585111	1.19626703301	1.1489741760299998	25	1.67884239447	0.213407846431	0.000999000999000999	9.78667450090629e-06	0.02098915457961036
Eci2	cosine	24.0	0.0	12.0	-0.0	0.0	-0.0	4.5451908511707595	0.3242148054953522	5.046137953030001	3.9637817226699994	1.08235623037	1.27306151198	1.09609275585	25	1.63601131198	0.200760802465	0.000999000999000999	1.5876422740899197e-05	0.02538201996805736
Ubxn1	cosine	24.0	0.0	4.0	-0.0	16.0	-0.0	3.4658052132235317	0.3330187316882396	3.95898242071	2.93729946399	1.02168295672	1.3478307095500002	1.1325955537	25	1.63406883131	0.214205315405	0.000999000999000999	1.6227546293369484e-05	0.02538201996805736
Pde9a	cosine	24.0	0.0	0.0	-0.0	12.0	-0.0	0.9515690566248196	0.5998198112345589	1.5763156411700001	-0.484463279204	2.0607789203799998	-3.25373605975	2.96301517208	25	1.62608808946	0.2131645467	0.000999000999000999	1.775242304262638e-05	0.02538201996805736
Upp2	cosine	24.0	0.0	12.0	-0.0	0.0	-0.0	3.8172234778149616	0.6601540873275238	4.84987763573	2.6235499748599995	2.22632766087	1.84859357824	1.26562053671	25	1.60538830822	0.27306519790100003	0.000999000999000999	2.2398507638342804e-05	0.026483763830779786
Lpl	cosine	24.0	0.0	0.0	-0.0	16.0	-0.0	1.9189586209906417	0.4482829400070112	2.5685882748599997	1.2167430702700002	1.35184520459	2.11103587735	1.62678086631	25	1.60279755361	0.237061449989	0.000999000999000999	2.305865913071177e-05	0.026483763830779786
Lgals9	cosine	24.0	0.0	4.0	-0.0	12.0	-0.0	6.244108073847702	0.327503106329988	6.5654612638800005	5.43669448007	1.12876678381	1.2076200507400001	1.05810421847	25	1.59667031759	0.221381761196	0.000999000999000999	2.4697324057301634e-05	0.026483763830779786
Spon2	cosine	24.0	0.0	0.0	-0.0	12.0	-0.0	-0.1775448653189081	0.18682857442177334	0.154432130201	-0.486362473306	0.6407946035059999	-0.317524765328	0.0862971933419	25	1.58229527774	0.243869165708	0.000999000999000999	2.9006437299567664e-05	0.02871191039775667
Atf5	cosine	24.0	0.0	3.7248126463699998	1.0561309426999999	12.2751873536	1.0561309426999999	3.0683221198460493	0.6036839457466848	3.7069275246099997	1.73189556692	1.9750319576900002	2.14038744333	1.2625027799600002	25	1.57337449342	0.22218730740899997	0.000999000999000999	3.204514547556374e-05	0.029325856915079218
Clec4f	cosine	24.0	0.0	0.0	-0.0	8.0	-0.0	3.1460978685616365	0.15699819238362756	3.3729473367400002	2.82064382817	0.552303508569	1.19580760359	1.0779571106999999	25	1.56161189495	0.212478123842	0.000999000999000999	3.653619445382639e-05	0.029325856915079218
Rab32	cosine	24.0	0.0	0.134963128829	0.755848054419	11.8650368712	0.755848054419	1.9510376348738943	0.31447126798425235	2.3820997519	1.2355753069700002	1.1465244449299998	1.9279276127200002	1.23253454189	25	1.5580594111000001	0.224270239687	0.000999000999000999	3.801071237852208e-05	0.029325856915079218
Slc17a3	cosine	24.0	0.0	16.5710078892	1.4511531409600003	11.4289921108	1.4511531409600003	4.047040927531081	0.3556877885777498	4.5540912851	3.4767099316300003	1.07738135346	1.3098853153299999	1.15200872474	25	1.5563463032	0.25211024827399997	0.000999000999000999	3.874258373922495e-05	0.029325856915079218
Hspa4l	cosine	24.0	0.0	16.134963128800003	0.755848054419	8.0	-0.0	0.7310981914386775	0.48248711235812203	1.5294786272999998	-0.0686924943451	1.5981711216499999	-22.2655858094	2.57810081323	25	1.5385024660100002	0.263949986322	0.000999000999000999	4.7241858292073905e-05	0.03377267958346705
