ID	Waveform	PeriodMean	PeriodStdDev	PhaseMean	PhaseStdDev	NadirMean	NadirStdDev	Mean	Std_Dev	Max	Min	Max_Amp	FC	IQR_FC	NumBoots	TauMean	TauStdDev	empP	GammaP	GammaBH
Elovl3	cosine	24.0	0.0	22.0	-0.0	14.0	-0.0	5.3207154598384605	1.090483925622261	6.60287194786	3.48903340364	3.1138385442299996	1.8924645264200002	1.49025227503	25	1.5390294186500002	0.115744148673	0.000999000999000999	3.12534737304299e-09	4.02169699963172e-05
Ubxn1	cosine	24.0	0.0	4.0	-0.0	16.0	-0.0	3.4988321714190334	0.384343640272192	4.19669483905	2.64341501278	1.55327982627	1.58760346701	1.18486499803	25	1.4406226483899998	0.090797422186	0.000999000999000999	1.849983660534944e-08	0.0001190279487188183
Cry1	cosine	24.0	0.0	20.959061946600002	1.00496787075	6.959061946599999	1.00496787075	0.6324827237509881	0.9715583867869568	1.9953487674200001	-0.945968522049	2.94131728947	-2.10931835565	-5.873028936819999	25	1.41155868419	0.145403401407	0.000999000999000999	3.1187970515590806e-08	0.00012149329285098578
St3gal5	cosine	24.0	0.0	12.076795625699999	0.38845898579599997	1.9232043742700002	0.38845898579599997	3.1868108428203388	0.6297312358515862	4.29739908915	1.95992298787	2.33747610128	2.19263670856	1.2977193890799998	25	1.4008887899200002	0.104534625375	0.000999000999000999	3.776602202393092e-08	0.00012149329285098578
Bnip3	cosine	24.0	0.0	13.923204374300001	0.38845898579599997	0.0	-0.0	6.076107700612807	0.3436181725942309	6.778352558480001	5.42026257978	1.3580899786899998	1.25055796812	1.1012584049	25	1.38803735046	0.161946877353	0.000999000999000999	4.754392435942857e-08	0.00012235904373142538
Fmo2	cosine	24.0	0.0	13.367320114000002	0.936217840179	4.0802538426699995	1.19834543282	0.5232640519641648	0.3918147313484132	1.44716722757	-0.00242174044585	1.4495889680200003	-597.573216425	5.1498745716	25	1.3419185355399998	0.0726256716696	0.000999000999000999	1.0836094295876914e-07	0.00020846873396104018
Rorc	cosine	24.0	0.0	19.6088840807	0.799572224589	5.923204374269999	0.38845898579599997	1.2366898479034851	0.4880172909848442	2.0768113517	0.478774638732	1.5980367129700002	4.33776391583	2.0564065329599996	25	1.33936557205	0.13515949239	0.000999000999000999	1.1340388076836192e-07	0.00020846873396104018
Dbp	cosine	24.0	0.0	7.20450248613	0.9847817606550001	0.795497513868	0.9847817606550001	1.8907481379069928	2.073157623544321	5.113161079049999	-1.31040548709	6.42356656614	-3.9019686115699996	-57.700839947700004	25	1.30409060012	0.11883756912599999	0.000999000999000999	2.1233770249573512e-07	0.00034154519446438997
Lgalsl	cosine	24.0	0.0	23.9232043743	0.38845898579599997	8.15435998975	0.539082829455	2.1616723783471428	0.9587901254684524	3.50612132898	0.46302283380599996	3.04309849517	7.57224282043	2.57820327391	25	1.2905703965000002	0.116657625492	0.000999000999000999	2.698647161246081e-07	0.00035034874507732254
Nr1d1	cosine	24.0	0.0	5.20450248613	0.9847817606550001	20.959061946600002	1.00496787075	0.5631340002113253	0.7628165292953424	2.06918574059	-0.462326488772	2.53151222937	-4.47559417608	-14.135582445299999	25	1.28706613038	0.0908555666762	0.000999000999000999	2.871479919789421e-07	0.00035034874507732254
Hacl1	cosine	24.0	0.0	20.7218988668	1.1174397094700002	11.4421408955	1.06308677291	6.151352626772923	0.4126099918884262	6.72525844077	5.47564350774	1.24961493303	1.22821334721	1.14091806316	25	1.27638675231	0.0851531330838	0.000999000999000999	3.4689468469013783e-07	0.00035034874507732254
Crip2	cosine	24.0	0.0	22.3911159193	0.799572224589	13.6088840807	0.799572224589	2.777464413892684	0.5095858048060565	3.3777513672799997	1.38091049727	1.9968408700099998	2.44603207374	1.3611777550600002	25	1.2750074649	0.126339206466	0.000999000999000999	3.5546148137691585e-07	0.00035034874507732254
Slc16a12	cosine	24.0	0.0	12.0	-0.0	2.7139585466400002	0.964230303425	3.0348823624389083	0.3596954923558193	3.63815341761	2.47813544354	1.16001797407	1.46810111896	1.26908888826	25	1.27156432381	0.14904619919099998	0.000999000999000999	3.7777492502586574e-07	0.00035034874507732254
Nrg4	cosine	24.0	0.0	11.923204374300001	0.38845898579599997	2.0776319387	0.683314273756	-0.13479100034737185	0.7188506842948644	1.4261263551499999	-1.0487937663299998	2.47492012148	-1.35977768073	-0.43441222502099996	25	1.27105836675	0.15358171455999997	0.000999000999000999	3.811689797235402e-07	0.00035034874507732254
Nampt	cosine	24.0	0.0	13.1227765627	0.998278366404	2.4817502001599996	1.1724070718600001	1.7889169793482902	0.6027806581899738	2.9285134461	0.903181304886	2.02533214121	3.2424424977099995	1.8182004726199998	25	1.2597986235299998	0.0894294685754	0.000999000999000999	4.650513339922398e-07	0.0003525079049428026
Fkbp5	cosine	24.0	0.0	12.0	0.560752879171	3.9223680613	0.683314273756	0.1342507812545005	0.3666113344280851	1.20433281585	-0.387016194963	1.5913490108200001	-3.1118408777999997	-3.9589007311400004	25	1.25867267354	0.0893692072703	0.000999000999000999	4.743866686856784e-07	0.0003525079049428026
Nr1d2	cosine	24.0	0.0	6.43533516118	2.40958196643	0.4137348742	1.5079161368399998	1.9430873149946943	0.8887965279665756	3.03211318816	0.0247142450716	3.00739894309	122.686862551	2.05181867743	25	1.2572875887100001	0.0596253072152	0.000999000999000999	4.861261074099657e-07	0.0003525079049428026
