ID	Waveform	PeriodMean	PeriodStdDev	PhaseMean	PhaseStdDev	NadirMean	NadirStdDev	Mean	Std_Dev	Max	Min	Max_Amp	FC	IQR_FC	NumBoots	TauMean	TauStdDev	empP	GammaP	GammaBH
Nrg4	cosine	24.0	0.0	12.0	-0.0	0.0	-0.0	0.4059439472076434	0.7857264054930251	1.7176475408399998	-0.972406092128	2.69005363296	-1.7663891194699999	-33.3075383139	25	1.77012391945	0.183398232907	0.000999000999000999	1.8043101846984534e-05	0.07537409281799369
Hacl1	cosine	24.0	0.0	20.0	5.69182430834e-08	12.0	-0.0	5.223261938119896	0.315112145876608	5.67599523708	4.58609286023	1.08990237686	1.23765379596	1.096363796	25	1.74150050379	0.195090938378	0.000999000999000999	2.3331697110316633e-05	0.07537409281799369
Rsad2	cosine	24.0	0.0	0.42058645193599997	1.27605004074	11.5794135481	1.27605004074	0.3954607408234629	0.39869642480345824	0.992467220268	-0.181603760486	1.17407098075	-5.465014697999999	5.336058347180001	25	1.7289865266599997	0.166059212156	0.000999000999000999	2.610214037695687e-05	0.07537409281799369
Por	cosine	24.0	0.0	11.2737736901	1.5949481447	0.7262263099420001	1.5949481447	4.6234783209755586	0.4456370503109352	5.186564702019999	3.9329302701	1.25363443191	1.31875328211	1.21516908373	25	1.70040381997	0.198075214096	0.000999000999000999	3.371309290878561e-05	0.07537409281799369
Nr1d2	cosine	24.0	0.0	8.0	-0.0	23.4289921108	1.4511531409600003	2.3442506528531672	0.8960003682079862	3.5907695290099997	0.591062014562	2.99970751445	6.075114692790001	1.74790075561	25	1.68780615632	0.18960223114100003	0.000999000999000999	3.773063746248989e-05	0.07537409281799369
Coq10b	cosine	24.0	0.0	9.91180305396	2.04684491178	2.08819694604	2.04684491178	2.3717367220332424	0.5483474506846692	3.38239163509	1.7095229486399999	1.67286868644	1.9785587773299997	1.4300987764200002	25	1.6824785648299998	0.17693748696800002	0.000999000999000999	3.956917595053863e-05	0.07537409281799369
Spon2	cosine	24.0	0.0	20.8859386471	1.71412213206	15.1140613529	1.71412213206	0.020487156554404414	0.5461200383602147	0.9200358275380001	-0.7598193342209999	1.67985516176	-1.21086130097	-1.3207079225799998	25	1.6665896605200001	0.252317579996	0.000999000999000999	4.5596029494872855e-05	0.07537409281799369
Kcnk5	cosine	24.0	0.0	15.5794135481	1.27605004074	20.4205864519	1.27605004074	1.8258361961804264	0.35470212219068953	2.43919819013	1.3507635183500002	1.08843467177	1.80579217382	1.45238844753	25	1.6538911357100001	0.244828000409	0.000999000999000999	5.1059277859983184e-05	0.07537409281799369
Cux2	cosine	24.0	0.0	8.0	-0.0	20.8859386471	1.71412213206	0.20116862558461346	0.3678728249995028	0.826234706203	-0.429433678539	1.2556683847399999	-1.9240100334299999	-55.4268782722	25	1.65030266533	0.191103611966	0.000999000999000999	5.2717348100865966e-05	0.07537409281799369
Per1	cosine	24.0	0.0	8.27518735363	1.0561309426999999	3.7248126463699998	1.0561309426999999	0.3563877769067776	0.5890757813086753	1.09300725446	-0.7099491128380001	1.8029563673	-1.5395571805000001	44.2462852758	25	1.5965653403100002	0.205972879359	0.000999000999000999	8.496913710897357e-05	0.07925309872736212
Gdap10	cosine	24.0	0.0	9.387807847060001	1.95472726648	2.6121921529400005	1.95472726648	0.4589663264748893	0.5294718601662755	1.3787747659099998	-0.323209472159	1.70198423807	-4.26588601102	7.908235702010001	25	1.58941966364	0.208806281699	0.000999000999000999	9.052133267646508e-05	0.07925309872736212
Dtx4	cosine	24.0	0.0	3.86503687117	0.755848054419	8.13496312883	0.755848054419	1.108257847233365	0.4784192900992694	1.7078839070700003	0.41345753725400003	1.29442636982	4.13073593583	2.28513629358	25	1.58668282676	0.237429988196	0.000999000999000999	9.274163657555962e-05	0.07925309872736212
Lgalsl	cosine	24.0	0.0	0.0	-0.0	8.0	-0.0	2.5048397811695566	0.5104317299305262	3.07985930828	1.69956414488	1.3802951634	1.8121465539	1.49782223831	25	1.58317332046	0.209506916347	0.000999000999000999	9.566777406013037e-05	0.07925309872736212
Fbxo21	cosine	24.0	0.0	8.0	-0.0	16.0	-0.0	2.999175511339375	0.4327827163393022	3.65193520464	2.4235674577400004	1.2283677469	1.50684281264	1.39574489948	25	1.5769535563600001	0.260650649768	0.000999000999000999	0.00010107970673084591	0.07925309872736212
Tns2	cosine	24.0	0.0	4.42058645194	1.27605004074	23.5794135481	1.27605004074	1.6366834763606626	0.4045486489461088	2.52535169976	1.11991266832	1.40543903145	2.25495413277	1.5368170970299997	25	1.57331738599	0.285319789062	0.000999000999000999	0.00010438273238829621	0.07925309872736212
Slc37a4	cosine	24.0	0.0	15.8650368712	0.755848054419	0.0	1.0914239540100001	4.413085585685073	0.2496202890314941	4.76540252602	4.06566569839	0.6997368276379999	1.1721087958399998	1.10407022069	25	1.56976717071	0.24338351259500002	0.000999000999000999	0.00010771061095679999	0.07925309872736212
Npas2	cosine	24.0	0.0	23.1140613529	1.71412213206	12.8859386471	1.71412213206	-0.5934405845160546	0.8520615076147949	0.9591481961849999	-1.5320518547600002	2.4912000509400003	-0.6260546555309999	-0.39241168055299996	25	1.5554686565	0.178004028209	0.000999000999000999	0.00012220943091028957	0.07925309872736212
Slc45a3	cosine	24.0	0.0	18.4769225458	2.5303007785	9.7357843355	2.0316219695299997	1.9550579389787577	0.5767802442287173	2.60772292313	0.87918948409	1.7285334390400002	2.9660533597400005	1.50561551724	25	1.55544696972	0.253557398926	0.000999000999000999	0.00012223282496130205	0.07925309872736212
