ID	Waveform	PeriodMean	PeriodStdDev	PhaseMean	PhaseStdDev	NadirMean	NadirStdDev	Mean	Std_Dev	Max	Min	Max_Amp	FC	IQR_FC	NumBoots	TauMean	TauStdDev	empP	GammaP	GammaBH
Ubxn1	cosine	24.0	0.0	4.0	-0.0	16.0	-0.0	3.531859129614535	0.4270328231469119	4.19669483905	2.64341501278	1.55327982627	1.58760346701	1.1419482280500002	25	1.70213821864	0.200678026147	0.000999000999000999	1.0278618401312282e-05	0.0651149947688937
Cry1	cosine	24.0	0.0	20.0	5.69182430834e-08	8.0	-0.0	0.7056795892666557	0.9162218642303702	1.9953487674200001	-0.945968522049	2.94131728947	-2.10931835565	4.1963430841300005	25	1.6716967178	0.218846968488	0.000999000999000999	1.4442730603122782e-05	0.0651149947688937
Nrg4	cosine	24.0	0.0	12.0	-0.0	4.13496312883	0.755848054419	-0.18043842007766156	0.7113615989848542	1.4261263551499999	-1.0487937663299998	2.47492012148	-1.35977768073	-0.660608151692	25	1.66722548225	0.244876133419	0.000999000999000999	1.5180679538909006e-05	0.0651149947688937
Cbs	cosine	24.0	0.0	4.0	-0.0	16.0	-0.0	4.348099476010315	0.4742722326041045	4.91290530453	3.13565654845	1.7772487560799999	1.56678680481	1.1277882613899999	25	1.6134881572400002	0.260167890158	0.000999000999000999	2.7558922285417914e-05	0.0886561714147921
Acot11	cosine	24.0	0.0	12.0	-0.0	8.0	-0.0	-0.4536960005588953	0.19204254677606966	-0.114434440702	-0.7161834423000001	0.601749001598	0.159783700576	0.48185470560099997	25	1.54293299258	0.22169799934300002	0.000999000999000999	5.9830971822425445e-05	0.0886561714147921
Serpine2	cosine	24.0	0.0	23.865036871199997	0.755848054419	8.0	-0.0	1.1272815619304286	0.3109655554062276	1.5914991301399999	0.617572077709	0.973927052429	2.5770257231200002	1.53768750054	25	1.50166893573	0.224493384391	0.000999000999000999	9.373930860682818e-05	0.0886561714147921
Pik3ap1	cosine	24.0	0.0	11.7248126464	1.0561309426999999	16.2751873536	1.0561309426999999	0.5969600850527563	0.237412701864026	1.04410991926	0.22826440628400002	0.815845512977	4.57412496438	1.52878785693	25	1.48471030213	0.26111949394	0.000999000999000999	0.00011262350971534996	0.0886561714147921
Serpina6	cosine	24.0	0.0	12.1349631288	0.755848054419	3.86503687117	0.755848054419	5.638101132330355	0.2791285894735657	6.046462910780001	5.26568034326	0.7807825675210001	1.14827762352	1.10438784994	25	1.4810958185499998	0.219951112455	0.000999000999000999	0.00011710731637048623	0.0886561714147921
Wee1	cosine	24.0	0.0	12.2751873536	1.0561309426999999	3.7248126463699998	1.0561309426999999	0.9564637463967476	0.699099561257936	2.05171228099	-0.19299642473499998	2.24470870572	-10.6308305131	4.510967318680001	25	1.4705167652000002	0.211689536716	0.000999000999000999	0.0001312623266176994	0.0886561714147921
Narf	cosine	24.0	0.0	11.8650368712	0.755848054419	0.275187353634	1.0561309426999999	0.9029474680472492	0.3552069921334106	1.7147675913	0.44657079943800004	1.2681967918600001	3.8398560619199995	1.65832672891	25	1.46309216521	0.223187814859	0.000999000999000999	0.00014218633893701077	0.0886561714147921
Rfc5	cosine	24.0	0.0	4.13496312883	0.755848054419	15.8650368712	0.755848054419	0.5577114318816824	0.19917992321465935	0.9048477857230001	0.18542339213	0.719424393592	4.87990094091	1.3894658747	25	1.45987932275	0.259465429229	0.000999000999000999	0.00014718560345675089	0.0886561714147921
Sowahb	cosine	24.0	0.0	0.0	-0.0	12.0	-0.0	0.986111896862672	0.39913163925303297	1.76148206488	0.45292215940200004	1.3085599054700001	3.8891496658099998	1.8440015636099998	25	1.4540535584099998	0.20076223973000001	0.000999000999000999	0.00015669430712240284	0.0886561714147921
Tat	cosine	24.0	0.0	12.0	-0.0	8.0	-0.0	6.583968204343028	0.26782682265741586	6.908154638280001	5.911586744659999	0.9965678936139999	1.16857874825	1.0514170201100002	25	1.4478538003900001	0.287123138691	0.000999000999000999	0.00016747545189306807	0.0886561714147921
Sgms2	cosine	24.0	0.0	8.0	-0.0	16.0	-0.0	1.456396536912644	0.3689892142942099	1.98076514939	0.568577835871	1.41218731352	3.48371854199	1.2817990858600001	25	1.4474201844799999	0.212527515712	0.000999000999000999	0.00016825614411748242	0.0886561714147921
Ift46	cosine	24.0	0.0	7.579413548060002	1.27605004074	16.2751873536	1.0561309426999999	2.1839748378615425	0.14354523019638366	2.4380076915999997	1.9696522745099998	0.468355417097	1.2377858382200002	1.1261958988	25	1.44354406169	0.205447738495	0.000999000999000999	0.00017539525037060455	0.0886561714147921
Galt	cosine	24.0	0.0	4.0	-0.0	16.134963128800003	0.755848054419	3.757866955016956	0.28197946583862704	4.12034032774	3.04044410832	1.07989621942	1.35517713234	1.08924610901	25	1.4410895484600001	0.280169350051	0.000999000999000999	0.00018006875623856192	0.0886561714147921
Flcn	cosine	24.0	0.0	8.0	-0.0	16.0	-0.0	-0.012420805786304986	0.3822143919773725	0.7290519214579999	-0.48615933564499997	1.2152112571	-1.4996151837600002	-1.74384360895	25	1.43503776371	0.240374724514	0.000999000999000999	0.00019211959119698347	0.0886561714147921
Ethe1	cosine	24.0	0.0	0.571007889168	1.4511531409600003	15.5794135481	1.27605004074	4.628368610808152	0.3898211524580429	5.1932640525	3.7704784552399997	1.42278559726	1.3773488203600002	1.11406203207	25	1.4292031578	0.23180902579399998	0.000999000999000999	0.00020448504806268688	0.0886561714147921
Arrdc3	cosine	24.0	0.0	8.0	-0.0	20.0	5.69182430834e-08	2.7702736817422706	0.9661902915251472	4.5786892948	1.08675552411	3.49193377069	4.21317324202	1.48530607438	25	1.42363422484	0.24123356735999998	0.000999000999000999	0.0002170135022481043	0.0886561714147921
Clpx	cosine	24.0	0.0	23.5608816298	1.69741610848	12.4391183702	1.69741610848	2.4652101711910457	0.7956773313361261	3.6436481242400003	0.9066549545739999	2.7369931696700003	4.01878146241	1.7177583366799998	25	1.4214216594	0.236446405705	0.000999000999000999	0.0002221972726464502	0.0886561714147921
Cnmd	cosine	24.0	0.0	12.0	-0.0	4.0	-0.0	1.1867465445730547	0.4076549683482272	1.9818655910599998	0.572269347113	1.40959624394	3.4631692245199996	1.7573403955200002	25	1.42075699002	0.25071862893	0.000999000999000999	0.00022377807497500645	0.0886561714147921
Adprh	cosine	24.0	0.0	0.571007889168	1.4511531409600003	11.5794135481	1.27605004074	-0.5527041965695877	0.17784026524393545	-0.297572734748	-0.8700813902079999	0.5725086554600001	0.342005630849	0.5694229828490001	25	1.4188446386700002	0.264130007594	0.000999000999000999	0.0002283879926450877	0.0886561714147921
Slc8b1	cosine	24.0	0.0	8.0	-0.0	16.0	-0.0	1.8210075467134867	0.5274794797829037	2.65777661628	0.7838606302150001	1.8739159860699999	3.39062393726	1.37682681493	25	1.4073468336200001	0.265597388326	0.000999000999000999	0.00025813096452093515	0.0886561714147921
Gapdhs	cosine	24.0	0.0	16.0	-0.0	8.0	-0.0	0.3289138353792107	0.1706231135660677	0.7644782102850001	0.112935492732	0.651542717553	6.7691581432	1.6637711807100002	25	1.4052160851700002	0.171414069384	0.000999000999000999	0.0002640451499931917	0.0886561714147921
Gabarapl1	cosine	24.0	0.0	8.0	-0.0	16.0	-0.0	4.911111295560191	0.5364084162423078	5.640264017640001	3.8622951734699993	1.77796884417	1.4603399699700002	1.17788102422	25	1.4037217703799998	0.206710157676	0.000999000999000999	0.00026827177706737436	0.0886561714147921
Pmvk	cosine	24.0	0.0	20.0	5.69182430834e-08	12.0	-0.0	3.101462649787321	0.3790115877130811	3.9680118527699997	2.55174693279	1.4162649199700001	1.55501778087	1.17951970061	25	1.40281817087	0.29631179468	0.000999000999000999	0.00027085964925217115	0.0886561714147921
Id2	cosine	24.0	0.0	0.42058645193599997	1.27605004074	15.5794135481	1.27605004074	3.1110754525963484	0.3685781686867174	3.6420718094	2.4876448745	1.15442693489	1.4640642025400001	1.1932870113299998	25	1.40134583857	0.244992018081	0.000999000999000999	0.0002751288011500117	0.0886561714147921
Thrsp	cosine	24.0	0.0	15.7248126464	1.0561309426999999	5.3878078470599995	1.95472726648	4.751118583375773	0.7263164171351146	5.965560760340001	3.4230045685	2.54255619184	1.74278492504	1.23199808451	25	1.401109329	0.23646756087499998	0.000999000999000999	0.0002758206943514601	0.0886561714147921
Agxt	cosine	24.0	0.0	7.724812646369999	1.0561309426999999	16.0	-0.0	4.862523258663853	0.38722978319187545	5.43846274541	4.30579007368	1.13267267173	1.26305803403	1.15930773317	25	1.40060103291	0.231194900848	0.000999000999000999	0.0002773134510059517	0.0886561714147921
Gbp7	cosine	24.0	0.0	8.13496312883	0.755848054419	20.0	5.69182430834e-08	1.7075540000050158	0.2382653745956025	2.07994680613	1.19942646077	0.880520345361	1.7341178256099998	1.23887460701	25	1.4000480745200001	0.323493026546	0.000999000999000999	0.0002789463542525026	0.0886561714147921
Bnip3	cosine	24.0	0.0	15.7248126464	1.0561309426999999	23.2737736901	1.5949481447	6.038808399828363	0.2791274799852552	6.46712528875	5.6168112808	0.850314007956	1.1513873202200002	1.10572544246	25	1.39991165398	0.259143749078	0.000999000999000999	0.00027935065377959653	0.0886561714147921
Ppp2r1b	cosine	24.0	0.0	6.43911837024	2.00102531468	13.387807847100001	1.95472726648	2.192594043204006	0.21186898104166696	2.50130192686	1.7783886038699999	0.722913322985	1.4064990752899997	1.17002014455	25	1.3974470359600002	0.263151937635	0.000999000999000999	0.0002867544458071954	0.0886561714147921
Fgf1	cosine	24.0	0.0	15.8592988471	1.33632106182	4.2871079397	1.53316939991	2.1257451279198967	0.20353172272373174	2.50266090901	1.8243014297599998	0.6783594792479999	1.37184615885	1.1586834772799999	25	1.39505651784	0.27523921811	0.000999000999000999	0.0002941190053048316	0.0886561714147921
D630039A03Rik	cosine	24.0	0.0	7.724812646369999	1.0561309426999999	15.1140613529	1.71412213206	1.2693699959133165	0.4561447369768015	1.9288062003	0.285202970818	1.6436032294799998	6.762924645449999	1.6990743667200001	25	1.3821213739899998	0.239459833586	0.000999000999000999	0.0003372959932421425	0.0886561714147921
Dio1	cosine	24.0	0.0	16.0	-0.0	4.0	-0.0	5.037707657552095	0.2503135669603813	5.51217672825	4.62449526449	0.8876814637620001	1.1919520754100001	1.08714785453	25	1.37654337215	0.24697114602200002	0.000999000999000999	0.00035777489058557284	0.0886561714147921
Zc3hav1	cosine	24.0	0.0	4.42058645194	1.27605004074	15.7248126464	1.0561309426999999	0.2000760438921224	0.1925778560269097	0.681312670618	-0.127288835819	0.808601506437	-5.352493533580001	2.64411342262	25	1.37139934514	0.28800459613699997	0.000999000999000999	0.000377735307066618	0.0886561714147921
Pla2g12a	cosine	24.0	0.0	12.0	-0.0	23.865036871199997	0.755848054419	0.7315153951122553	0.2957777950900113	1.37013235066	0.293888829658	1.0762435209999999	4.66207699101	1.76569934037	25	1.3610275356000001	0.206920842399	0.000999000999000999	0.00042134743358128863	0.0886561714147921
Dhx36	cosine	24.0	0.0	4.13496312883	0.755848054419	19.865036871199997	0.755848054419	1.6130545729027042	0.18225396951924705	1.93742809901	1.30587083058	0.631557268431	1.48362920255	1.2035101467	25	1.3471673222999998	0.267754370554	0.000999000999000999	0.00048738223919979866	0.0886561714147921
Psmd11	cosine	24.0	0.0	0.153776095413	2.09223182034	15.8650368712	0.755848054419	1.7358350421430857	0.13620010630570814	1.93643772027	1.3949167761599999	0.541520944112	1.3882102168200001	1.0576905943500001	25	1.34618376766	0.298722744254	0.000999000999000999	0.0004924345624491038	0.0886561714147921
Usp2	cosine	24.0	0.0	11.2737736901	1.5949481447	4.0	-0.0	1.8767155596125509	1.2859212337922166	3.97708326477	-0.184512058641	4.161595323409999	-21.5545980792	2.31541181303	25	1.3440227702399998	0.218838454795	0.000999000999000999	0.0005037154826599128	0.0886561714147921
Hsd3b7	cosine	24.0	0.0	6.08819694604	2.04684491178	14.4391183702	2.00102531468	6.129455160830362	0.4377037745859284	6.60189491999	5.22787478732	1.3740201326700001	1.2628257539799999	1.10026591516	25	1.34070762423	0.160484223931	0.000999000999000999	0.0005215134784120551	0.0886561714147921
Tppp	cosine	24.0	0.0	12.2751873536	1.0561309426999999	7.724812646369999	1.0561309426999999	-0.6066297213900667	0.3089544190899492	-0.016228633905	-1.06787912912	1.05165049522	0.015197070026399999	0.327281061009	25	1.33700120042	0.24744851362700002	0.000999000999000999	0.0005421394356474068	0.0886561714147921
Gstt2	cosine	24.0	0.0	12.0	1.0914239540100001	0.134963128829	0.755848054419	4.571321734097556	0.2794395258772687	4.9894936265	4.1447388486	0.8447547779060001	1.2038137525100001	1.12287222701	25	1.3335418105399999	0.24904036824700002	0.000999000999000999	0.0005621078763518605	0.0886561714147921
Slc17a3	cosine	24.0	0.0	16.0	-0.0	12.0	-0.0	4.136632141734007	0.37736413263179996	4.6533242123	3.51721750573	1.1361067065700001	1.32301292278	1.1621885191799999	25	1.33295625515	0.16945988219099997	0.000999000999000999	0.000565558143584569	0.0886561714147921
Tars	cosine	24.0	0.0	4.0	-0.0	9.049761483989998	1.8124375903999999	4.052392610946297	0.3583300083377209	4.49127497804	3.37733987668	1.11393510136	1.3298261774200002	1.15675443707	25	1.32103440641	0.213237467075	0.000999000999000999	0.0006404717866093837	0.0886561714147921
Rnf138	cosine	24.0	0.0	10.7827687331	1.89216524241	19.865036871199997	0.755848054419	0.04959698128169202	0.18083631539106415	0.307304018789	-0.304768498202	0.6120725169919999	-1.00831949694	-4.27669224532	25	1.3149526018100002	0.15753365930299998	0.000999000999000999	0.000682331954330605	0.0886561714147921
Gde1	cosine	24.0	0.0	12.2751873536	1.0561309426999999	7.85929884709	1.33632106182	3.266043886227973	0.34317943761587394	3.83682970276	2.6632553775599996	1.1735743252	1.44065407136	1.22446665566	25	1.31218696852	0.263563589936	0.000999000999000999	0.0007022386784443535	0.0886561714147921
Ppp1r1b	cosine	24.0	0.0	20.0	5.69182430834e-08	8.0	-0.0	1.44572089921087	0.33524985921333644	1.95729791348	0.766256087048	1.19104182644	2.55436523973	1.4061517044299998	25	1.31120160412	0.271724099485	0.000999000999000999	0.0007094671222552197	0.0886561714147921
Mtmr14	cosine	24.0	0.0	4.13496312883	0.755848054419	19.865036871199997	0.755848054419	1.2799220339312618	0.17895336760342212	1.5216905820500002	0.9194909468729999	0.602199635175	1.65492720426	1.18873629588	25	1.31062286982	0.23007215528499997	0.000999000999000999	0.0007137463624452808	0.0886561714147921
